"ProgramID","1","CurveVersion","K100"
"ProgramName",""
"DateTime","2020/09/29 09:49:08"
"XAxisUnit","mm"
"YAxisUnit","kN"
"Result","OK","",""
"Tolerance Windows","-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,60000,0,50000,1,4,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"ProductSN","580181005"
"ComponentSN",""
"[NormalWindows0MinPositionPoint]","0,0"
"[NormalWindows0MaxPositionPoint]","0,0"
"[NormalWindows0MinForcePoint]","0,0","","","Index","BLANK","Position","Force","Analog","Time","Speed",""
"[NormalWindows0MaxForcePoint]","0,0","","","0","","0.000","0.000","0.000","0.000","0.000",""
"[NormalWindows1MinPositionPoint]","0,0","","","1","","0.072","0.000","0.000","0.289","1.400",""
"[NormalWindows1MaxPositionPoint]","0,0","","","2","","0.131","0.000","0.000","0.299","2.600",""
"[NormalWindows1MinForcePoint]","0,0","","","3","","0.200","0.000","0.000","0.309","3.900",""
"[NormalWindows1MaxForcePoint]","0,0","","","4","","0.274","0.000","0.000","0.319","5.400",""
"[NormalWindows2MinPositionPoint]","0,0","","","5","","0.352","0.000","0.000","0.329","6.500",""
"[NormalWindows2MaxPositionPoint]","0,0","","","6","","0.439","0.000","0.000","0.339","7.200",""
"[NormalWindows2MinForcePoint]","0,0","","","7","","0.524","0.000","0.000","0.349","7.800",""
"[NormalWindows2MaxForcePoint]","0,0","","","8","","0.574","0.000","0.000","0.354","8.100",""
"[NormalWindows3MinPositionPoint]","0,0","","","9","","0.625","0.000","0.000","0.359","8.400",""
"[NormalWindows3MaxPositionPoint]","0,0","","","10","","0.675","0.000","0.000","0.364","8.700",""
"[NormalWindows3MinForcePoint]","0,0","","","11","","0.727","0.000","0.000","0.369","9.000",""
"[NormalWindows3MaxForcePoint]","0,0","","","12","","0.834","0.000","0.000","0.379","9.500",""
"[UpLimitWindowMinPositionPoint]","0,0","","","13","","0.890","0.000","0.000","0.384","9.800",""
"[UpLimitWindowMaxPositionPoint]","0,0","","","14","","0.948","0.000","0.000","0.389","10.100",""
"[UpLimitWindowMinForcePoint]","0,0","","","15","","1.008","0.000","0.000","0.394","10.500",""
"[UpLimitWindowMaxForcePoint]","0,0","","","16","","1.069","0.000","0.000","0.399","10.800",""
"[LowLimitWindowMinPositionPoint]","0,0","","","17","","1.131","0.000","0.000","0.404","11.000",""
"[LowLimitWindowMaxPositionPoint]","0,0","","","18","","1.195","0.000","0.000","0.409","11.300",""
"[LowLimitWindowMinForcePoint]","0,0","","","19","","1.262","0.000","0.000","0.414","11.600",""
"[LowLimitWindowMaxForcePoint]","0,0","","","20","","1.332","0.000","0.000","0.419","12.000",""
"[XMax]","40.835","","","21","","1.400","0.000","0.000","0.424","12.400",""
"[YMax]","19.901","","","22","","1.480","0.000","0.000","0.429","12.800",""
"RelativeWin0Value","0","0","","23","","1.557","0.000","0.000","0.434","13.200",""
"RelativeWin1Value","0","0","","24","","1.631","0.000","0.000","0.439","13.600",""
"RelativeWin2Value","0","0","","25","","1.720","0.000","0.000","0.443","14.100",""
"RelativeWin3Value","0","0","","26","","1.808","0.000","0.000","0.448","14.700",""
"RelativeWin4Value","0","0","","27","","1.899","0.000","0.000","0.453","15.300",""
"RelativeWin5Value","0","0","","28","","1.992","0.000","0.000","0.458","15.800",""
"[SlopeWin0Value]","0,0","","","29","","2.089","0.000","0.000","0.463","16.400",""
"[SlopeWin1Value]","0,0","","","30","","2.193","0.000","0.000","0.468","17.100",""
"[SlopeWin2Value]","0,0","","","31","","2.305","0.000","0.000","0.473","18.000",""
"[SlopeWin3Value]","0,0","","","32","","2.422","0.000","0.000","0.478","18.700",""
"[MonitorAreaFrom]","0,0","","","33","","2.536","0.000","0.000","0.483","19.500",""
"[MonitorAreaTo]","0,0","","","34","","2.669","0.000","0.000","0.488","20.600",""
"[MeasureValue1]","0,0","","","35","","2.804","0.000","0.000","0.493","21.600",""
"[MeasureValue2]","0,0","","","36","","2.942","0.000","0.000","0.498","22.600",""
"[MeasureValue3]","0,0","","","37","","3.078","0.000","0.000","0.503","23.500",""
"[MeasureValue4]","0,0","","","38","","3.220","0.000","0.000","0.508","24.400",""
"[XMin]","0","","","39","","3.363","0.000","0.000","0.513","25.400",""
"[YMin]","0","","","40","","3.495","0.000","0.000","0.518","25.900",""
"","","","","41","","3.649","0.000","0.000","0.523","26.800",""
"","","","","42","","3.794","0.000","0.000","0.528","27.300",""
"","","","","43","","3.931","0.000","0.000","0.533","27.800",""
"","","","","44","","4.085","0.000","0.000","0.538","28.200",""
"","","","","45","","4.226","0.000","0.000","0.543","28.300",""
"","","","","46","","4.372","0.000","0.000","0.548","28.500",""
"","","","","47","","4.527","0.000","0.000","0.553","28.900",""
"","","","","48","","4.676","0.000","0.000","0.558","29.000",""
"","","","","49","","4.820","0.000","0.000","0.563","29.000",""
