"ProgramID","1","CurveVersion","K100"
"ProgramName",""
"DateTime","2020/06/08 21:01:54"
"XAxisUnit","mm"
"YAxisUnit","kN"
"Result","OK","",""
"Tolerance Windows","-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,60000,0,50000,1,4,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"ProductSN","580181005"
"ComponentSN",""
"[NormalWindows0MinPositionPoint]","0,0"
"[NormalWindows0MaxPositionPoint]","0,0"
"[NormalWindows0MinForcePoint]","0,0","","","Index","BLANK","Position","Force","Analog","Time","Speed",""
"[NormalWindows0MaxForcePoint]","0,0","","","0","","0.000","0.000","0.000","0.000","0.000",""
"[NormalWindows1MinPositionPoint]","0,0","","","1","","0.051","0.000","0.000","0.284","0.900",""
"[NormalWindows1MaxPositionPoint]","0,0","","","2","","0.108","0.000","0.000","0.294","2.100",""
"[NormalWindows1MinForcePoint]","0,0","","","3","","0.175","0.000","0.000","0.304","3.400",""
"[NormalWindows1MaxForcePoint]","0,0","","","4","","0.245","0.000","0.000","0.314","4.800",""
"[NormalWindows2MinPositionPoint]","0,0","","","5","","0.325","0.000","0.000","0.324","6.200",""
"[NormalWindows2MaxPositionPoint]","0,0","","","6","","0.408","0.000","0.000","0.334","7.000",""
"[NormalWindows2MinForcePoint]","0,0","","","7","","0.493","0.000","0.000","0.344","7.600",""
"[NormalWindows2MaxForcePoint]","0,0","","","8","","0.543","0.000","0.000","0.349","7.900",""
"[NormalWindows3MinPositionPoint]","0,0","","","9","","0.638","0.000","0.000","0.359","8.500",""
"[NormalWindows3MaxPositionPoint]","0,0","","","10","","0.689","0.000","0.000","0.364","8.800",""
"[NormalWindows3MinForcePoint]","0,0","","","11","","0.741","0.000","0.000","0.369","9.000",""
"[NormalWindows3MaxForcePoint]","0,0","","","12","","0.792","0.000","0.000","0.374","9.200",""
"[UpLimitWindowMinPositionPoint]","0,0","","","13","","0.848","0.000","0.000","0.379","9.600",""
"[UpLimitWindowMaxPositionPoint]","0,0","","","14","","0.906","0.000","0.000","0.384","9.900",""
"[UpLimitWindowMinForcePoint]","0,0","","","15","","0.963","0.000","0.000","0.389","10.100",""
"[UpLimitWindowMaxForcePoint]","0,0","","","16","","1.022","0.000","0.000","0.394","10.500",""
"[LowLimitWindowMinPositionPoint]","0,0","","","17","","1.084","0.000","0.000","0.399","10.700",""
"[LowLimitWindowMaxPositionPoint]","0,0","","","18","","1.148","0.000","0.000","0.404","11.100",""
"[LowLimitWindowMinForcePoint]","0,0","","","19","","1.212","0.000","0.000","0.409","11.400",""
"[LowLimitWindowMaxForcePoint]","0,0","","","20","","1.279","0.000","0.000","0.414","11.700",""
"[XMax]","46.268","","","21","","1.352","0.000","0.000","0.419","12.100",""
"[YMax]","19.901","","","22","","1.419","0.000","0.000","0.424","12.500",""
"RelativeWin0Value","0","0","","23","","1.500","0.000","0.000","0.429","12.900",""
"RelativeWin1Value","0","0","","24","","1.578","0.000","0.000","0.434","13.300",""
"RelativeWin2Value","0","0","","25","","1.654","0.000","0.000","0.439","13.700",""
"RelativeWin3Value","0","0","","26","","1.744","0.000","0.000","0.444","14.300",""
"RelativeWin4Value","0","0","","27","","1.828","0.000","0.000","0.449","14.800",""
"RelativeWin5Value","0","0","","28","","1.918","0.000","0.000","0.454","15.300",""
"[SlopeWin0Value]","0,0","","","29","","2.019","0.000","0.000","0.459","16.000",""
"[SlopeWin1Value]","0,0","","","30","","2.120","0.000","0.000","0.464","16.700",""
"[SlopeWin2Value]","0,0","","","31","","2.224","0.000","0.000","0.469","17.300",""
"[SlopeWin3Value]","0,0","","","32","","2.331","0.000","0.000","0.474","18.100",""
"[MonitorAreaFrom]","0,0","","","33","","2.450","0.000","0.000","0.479","18.900",""
"[MonitorAreaTo]","0,0","","","34","","2.578","0.000","0.000","0.484","19.900",""
"[MeasureValue1]","0,0","","","35","","2.706","0.000","0.000","0.489","20.900",""
"[MeasureValue2]","0,0","","","36","","2.840","0.000","0.000","0.494","21.800",""
"[MeasureValue3]","0,0","","","37","","2.978","0.000","0.000","0.499","22.900",""
"[MeasureValue4]","0,0","","","38","","3.117","0.000","0.000","0.504","23.900",""
"[XMin]","0","","","39","","3.255","0.000","0.000","0.509","24.600",""
"[YMin]","0","","","40","","3.398","0.000","0.000","0.514","25.500",""
"","","","","41","","3.540","0.000","0.000","0.519","26.200",""
"","","","","42","","3.686","0.000","0.000","0.524","27.000",""
"","","","","43","","3.829","0.000","0.000","0.529","27.500",""
"","","","","44","","3.976","0.000","0.000","0.534","27.900",""
"","","","","45","","4.123","0.000","0.000","0.539","28.300",""
"","","","","46","","4.271","0.000","0.000","0.544","28.500",""
"","","","","47","","4.416","0.000","0.000","0.548","28.700",""
"","","","","48","","4.564","0.000","0.000","0.553","28.900",""
"","","","","49","","4.713","0.000","0.000","0.558","29.100",""
"","","","","50","","4.861","0.000","0.000","0.563","29.200",""
"","","","","51","","5.007","0.000","0.000","0.568","29.200",""
"","","","","52","","5.157","0.000","0.000","0.573","29.300",""
"","","","","53","","5.297","0.000","0.000","0.578","29.300",""
"","","","","54","","5.457","0.000","0.000","0.583","29.500",""
"","","","","55","","5.603","0.000","0.000","0.588","29.500",""
"","","","","56","","5.752","0.000","0.000","0.593","29.500",""
"","","","","57","","5.904","0.000","0.000","0.598","29.600",""
"","","","","58","","6.053","0.000","0.000","0.603","29.700",""
"","","","","59","","6.200","0.000","0.000","0.608","29.600",""
"","","","","60","","6.351","0.000","0.000","0.613","29.700",""
"","","","","61","","6.503","0.000","0.000","0.618","29.800",""
"","","","","62","","6.653","0.000","0.000","0.623","29.800",""
"","","","","63","","6.797","0.000","0.000","0.628","29.900",""
"","","","","64","","6.948","0.000","0.000","0.633","29.700",""
"","","","","65","","7.105","0.000","0.000","0.638","30.000",""
"","","","","66","","7.242","0.000","0.000","0.643","29.700",""
"","","","","67","","7.402","0.000","0.000","0.648","29.900",""
"","","","","68","","7.553","0.000","0.000","0.653","29.900",""
"","","","","69","","7.703","0.000","0.000","0.658","30.000",""
"","","","","70","","7.852","0.000","0.000","0.663","29.900",""
"","","","","71","","8.002","0.000","0.000","0.668","29.900",""
"","","","","72","","8.145","0.000","0.000","0.673","29.700",""
"","","","","73","","8.300","0.000","0.000","0.678","30.000",""
"","","","","74","","8.453","0.000","0.000","0.683","30.000",""
"","","","","75","","8.603","0.000","0.000","0.688","29.900",""
"","","","","76","","8.754","0.000","0.000","0.693","30.100",""
"","","","","77","","8.904","0.000","0.000","0.698","30.000",""
"","","","","78","","9.056","0.000","0.000","0.703","30.000",""
"","","","","79","","9.201","0.000","0.000","0.708","29.900",""
"","","","","80","","9.353","0.000","0.000","0.713","29.900",""
"","","","","81","","9.504","0.000","0.000","0.718","30.000",""
"","","","","82","","9.641","0.000","0.000","0.723","29.800",""
"","","","","83","","9.804","0.000","0.000","0.728","30.000",""
"","","","","84","","9.954","0.000","0.000","0.733","29.900",""
"","","","","85","","10.105","0.000","0.000","0.738","29.900",""
"","","","","86","","10.251","0.000","0.000","0.743","29.800",""
"","","","","87","","10.404","0.000","0.000","0.748","29.900",""
"","","","","88","","10.555","0.000","0.000","0.753","29.900",""
"","","","","89","","10.706","0.000","0.000","0.758","30.000",""
"","","","","90","","10.856","0.000","0.000","0.763","30.000",""
"","","","","91","","11.005","0.000","0.000","0.768","29.900",""
"","","","","92","","11.156","0.000","0.000","0.773","30.200",""
"","","","","93","","11.304","0.000","0.000","0.778","29.900",""
"","","","","94","","11.453","0.000","0.000","0.783","29.900",""
"","","","","95","","11.605","0.000","0.000","0.788","29.900",""
"","","","","96","","11.756","0.000","0.000","0.793","30.000",""
"","","","","97","","11.908","0.000","0.000","0.798","30.000",""
"","","","","98","","12.053","0.000","0.000","0.803","29.900",""
"","","","","99","","12.206","0.000","0.000","0.808","29.900",""
"","","","","100","","12.357","0.000","0.000","0.813","29.900",""
"","","","","101","","12.508","0.000","0.000","0.818","30.000",""
"","","","","102","","12.656","0.000","0.000","0.823","29.900",""
"","","","","103","","12.806","0.000","0.000","0.828","30.000",""
"","","","","104","","12.957","0.000","0.000","0.833","30.000",""
"","","","","105","","13.108","0.000","0.000","0.838","30.000",""
"","","","","106","","13.256","0.000","0.000","0.843","29.900",""
"","","","","107","","13.408","0.000","0.000","0.848","29.900",""
"","","","","108","","13.558","0.000","0.000","0.853","30.000",""
"","","","","109","","13.709","0.000","0.000","0.858","30.000",""
"","","","","110","","13.857","0.000","0.000","0.863","29.900",""
"","","","","111","","14.006","0.000","0.000","0.868","29.800",""
"","","","","112","","14.157","0.000","0.000","0.873","29.900",""
"","","","","113","","14.309","0.000","0.000","0.878","30.000",""
"","","","","114","","14.458","0.000","0.000","0.883","29.900",""
"","","","","115","","14.609","0.000","0.000","0.888","29.900",""
"","","","","116","","14.760","0.000","0.000","0.893","30.000",""
"","","","","117","","14.911","0.000","0.000","0.898","30.000",""
"","","","","118","","15.060","0.000","0.000","0.903","29.900",""
"","","","","119","","15.210","0.000","0.000","0.908","29.900",""
"","","","","120","","15.360","0.000","0.000","0.913","30.000",""
"","","","","121","","15.502","0.000","0.000","0.918","29.800",""
"","","","","122","","15.660","0.000","0.000","0.923","30.000",""
"","","","","123","","15.811","0.000","0.000","0.928","29.900",""
"","","","","124","","15.961","0.000","0.000","0.933","30.000",""
"","","","","125","","16.112","0.000","0.000","0.938","30.000",""
"","","","","126","","16.260","0.000","0.000","0.943","29.900",""
"","","","","127","","16.408","0.000","0.000","0.948","29.800",""
"","","","","128","","16.560","0.000","0.000","0.953","29.900",""
"","","","","129","","16.711","0.000","0.000","0.958","29.900",""
"","","","","130","","16.860","0.000","0.000","0.963","29.900",""
"","","","","131","","17.011","0.000","0.000","0.968","30.100",""
"","","","","132","","17.161","0.000","0.000","0.973","29.900",""
"","","","","133","","17.313","0.000","0.000","0.978","30.000",""
"","","","","134","","17.461","0.000","0.000","0.983","29.900",""
"","","","","135","","17.612","0.000","0.000","0.988","29.900",""
"","","","","136","","17.762","0.000","0.000","0.993","30.000",""
"","","","","137","","17.913","0.000","0.000","0.998","30.000",""
"","","","","138","","18.063","0.000","0.000","1.003","30.000",""
"","","","","139","","18.213","0.000","0.000","1.008","30.000",""
"","","","","140","","18.363","0.000","0.000","1.013","30.000",""
"","","","","141","","18.513","0.000","0.000","1.017","30.000",""
"","","","","142","","18.662","0.000","0.000","1.022","29.900",""
"","","","","143","","18.813","0.000","0.000","1.027","29.900",""
"","","","","144","","18.964","0.000","0.000","1.032","30.000",""
"","","","","145","","19.115","0.000","0.000","1.037","30.000",""
"","","","","146","","19.260","0.000","0.000","1.042","29.900",""
"","","","","147","","19.412","0.000","0.000","1.047","29.900",""
"","","","","148","","19.563","0.000","0.000","1.052","29.900",""
"","","","","149","","19.714","0.000","0.000","1.057","29.900",""
"","","","","150","","19.859","0.000","0.000","1.062","29.800",""
"","","","","151","","20.011","0.000","0.000","1.067","29.900",""
"","","","","152","","20.163","0.000","0.000","1.072","29.900",""
"","","","","153","","20.315","0.000","0.000","1.077","29.900",""
"","","","","154","","20.464","0.000","0.000","1.082","29.900",""
"","","","","155","","20.612","0.000","0.000","1.087","29.800",""
"","","","","156","","20.763","0.000","0.000","1.092","30.000",""
"","","","","157","","20.915","0.000","0.000","1.097","30.000",""
"","","","","158","","21.064","0.000","0.000","1.102","29.900",""
"","","","","159","","21.214","0.000","0.000","1.107","29.900",""
"","","","","160","","21.365","0.000","0.000","1.112","30.000",""
"","","","","161","","21.516","0.000","0.000","1.117","30.000",""
"","","","","162","","21.665","0.000","0.000","1.122","29.900",""
"","","","","163","","21.816","0.000","0.000","1.127","29.900",""
"","","","","164","","21.967","0.000","0.000","1.132","30.000",""
"","","","","165","","22.114","0.000","0.000","1.137","30.000",""
"","","","","166","","22.265","0.000","0.000","1.142","30.000",""
"","","","","167","","22.415","0.000","0.000","1.147","29.900",""
"","","","","168","","22.566","0.000","0.000","1.152","30.000",""
"","","","","169","","22.706","0.000","0.000","1.157","29.800",""
"","","","","170","","22.855","0.000","0.000","1.162","29.700",""
"","","","","171","","23.011","0.000","0.000","1.167","29.800",""
"","","","","172","","23.164","0.000","0.000","1.172","29.900",""
"","","","","173","","23.316","0.000","0.000","1.177","29.900",""
"","","","","174","","23.466","0.000","0.000","1.182","29.900",""
"","","","","175","","23.616","0.000","0.000","1.187","29.900",""
"","","","","176","","23.768","0.000","0.000","1.192","30.000",""
"","","","","177","","23.919","0.000","0.000","1.197","30.000",""
"","","","","178","","24.064","0.000","0.000","1.202","29.800",""
"","","","","179","","24.210","0.000","0.000","1.207","30.000",""
"","","","","180","","24.369","0.000","0.000","1.212","30.200",""
"","","","","181","","24.520","0.000","0.000","1.217","30.100",""
"","","","","182","","24.668","0.000","0.000","1.222","30.000",""
"","","","","183","","24.819","0.000","0.000","1.227","30.000",""
"","","","","184","","24.970","0.000","0.000","1.232","30.000",""
"","","","","185","","25.120","0.000","0.000","1.237","30.000",""
"","","","","186","","25.269","0.000","0.000","1.242","29.900",""
"","","","","187","","25.420","0.000","0.000","1.247","29.900",""
"","","","","188","","25.571","0.000","0.000","1.252","30.000",""
"","","","","189","","25.717","0.000","0.000","1.257","30.100",""
"","","","","190","","25.868","0.000","0.000","1.262","29.900",""
"","","","","191","","26.019","0.000","0.000","1.267","29.900",""
"","","","","192","","26.170","0.000","0.000","1.272","30.000",""
"","","","","193","","26.321","0.000","0.000","1.277","30.000",""
"","","","","194","","26.467","0.000","0.000","1.282","29.900",""
"","","","","195","","26.620","0.000","0.000","1.287","29.900",""
"","","","","196","","26.771","0.000","0.000","1.292","29.900",""
"","","","","197","","26.922","0.000","0.000","1.297","30.000",""
"","","","","198","","27.066","0.000","0.000","1.302","29.800",""
"","","","","199","","27.217","0.000","0.000","1.307","29.900",""
"","","","","200","","27.370","0.000","0.000","1.312","30.000",""
"","","","","201","","27.521","0.000","0.000","1.317","30.000",""
"","","","","202","","27.671","0.000","0.000","1.322","29.900",""
"","","","","203","","27.821","0.000","0.000","1.327","29.900",""
"","","","","204","","27.971","0.000","0.000","1.332","30.000",""
"","","","","205","","28.123","0.000","0.000","1.337","30.000",""
"","","","","206","","28.271","0.000","0.000","1.342","29.900",""
"","","","","207","","28.420","0.000","0.000","1.347","29.900",""
"","","","","208","","28.572","0.000","0.000","1.352","30.000",""
"","","","","209","","28.724","0.000","0.000","1.357","30.000",""
"","","","","210","","28.872","0.000","0.000","1.362","29.900",""
"","","","","211","","29.023","0.000","0.000","1.367","29.900",""
"","","","","212","","29.174","0.000","0.000","1.372","30.000",""
"","","","","213","","29.324","0.000","0.000","1.377","29.900",""
"","","","","214","","29.473","0.000","0.000","1.382","29.900",""
