"ProgramID","1","CurveVersion","K100"
"ProgramName",""
"DateTime","2020/09/29 10:40:47"
"XAxisUnit","mm"
"YAxisUnit","kN"
"Result","OK","",""
"Tolerance Windows","-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,60000,0,50000,1,4,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"ProductSN","580181005"
"ComponentSN",""
"[NormalWindows0MinPositionPoint]","0,0"
"[NormalWindows0MaxPositionPoint]","0,0"
"[NormalWindows0MinForcePoint]","0,0","","","Index","BLANK","Position","Force","Analog","Time","Speed",""
"[NormalWindows0MaxForcePoint]","0,0","","","0","","0.000","0.000","0.000","0.000","0.000",""
"[NormalWindows1MinPositionPoint]","0,0","","","1","","0.067","0.000","0.000","0.289","1.300",""
"[NormalWindows1MaxPositionPoint]","0,0","","","2","","0.127","0.000","0.000","0.299","2.500",""
"[NormalWindows1MinForcePoint]","0,0","","","3","","0.194","0.000","0.000","0.309","3.800",""
"[NormalWindows1MaxForcePoint]","0,0","","","4","","0.269","0.000","0.000","0.319","5.300",""
"[NormalWindows2MinPositionPoint]","0,0","","","5","","0.346","0.000","0.000","0.329","6.400",""
"[NormalWindows2MaxPositionPoint]","0,0","","","6","","0.433","0.000","0.000","0.339","7.200",""
"[NormalWindows2MinForcePoint]","0,0","","","7","","0.523","0.000","0.000","0.349","7.800",""
"[NormalWindows2MaxForcePoint]","0,0","","","8","","0.619","0.000","0.000","0.359","8.400",""
"[NormalWindows3MinPositionPoint]","0,0","","","9","","0.720","0.000","0.000","0.368","8.900",""
"[NormalWindows3MaxPositionPoint]","0,0","","","10","","0.772","0.000","0.000","0.373","9.200",""
"[NormalWindows3MinForcePoint]","0,0","","","11","","0.827","0.000","0.000","0.378","9.500",""
"[NormalWindows3MaxForcePoint]","0,0","","","12","","0.883","0.000","0.000","0.383","9.800",""
"[UpLimitWindowMinPositionPoint]","0,0","","","13","","0.937","0.000","0.000","0.388","10.000",""
"[UpLimitWindowMaxPositionPoint]","0,0","","","14","","0.999","0.000","0.000","0.393","10.300",""
"[UpLimitWindowMinForcePoint]","0,0","","","15","","1.061","0.000","0.000","0.398","10.700",""
"[UpLimitWindowMaxForcePoint]","0,0","","","16","","1.122","0.000","0.000","0.403","10.900",""
"[LowLimitWindowMinPositionPoint]","0,0","","","17","","1.187","0.000","0.000","0.408","11.300",""
"[LowLimitWindowMaxPositionPoint]","0,0","","","18","","1.254","0.000","0.000","0.413","11.600",""
"[LowLimitWindowMinForcePoint]","0,0","","","19","","1.324","0.000","0.000","0.418","12.000",""
"[LowLimitWindowMaxForcePoint]","0,0","","","20","","1.394","0.000","0.000","0.423","12.300",""
"[XMax]","40.84","","","21","","1.470","0.000","0.000","0.428","12.800",""
"[YMax]","19.901","","","22","","1.546","0.000","0.000","0.433","13.200",""
"RelativeWin0Value","0","0","","23","","1.620","0.000","0.000","0.438","13.600",""
"RelativeWin1Value","0","0","","24","","1.710","0.000","0.000","0.443","14.100",""
