"ProgramID","1","CurveVersion","K100"
"ProgramName",""
"DateTime","2020/09/25 14:12:26"
"XAxisUnit","mm"
"YAxisUnit","kN"
"Result","OK","",""
"Tolerance Windows","-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,60000,0,50000,1,4,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"ProductSN","580181005"
"ComponentSN",""
"[NormalWindows0MinPositionPoint]","0,0"
"[NormalWindows0MaxPositionPoint]","0,0"
"[NormalWindows0MinForcePoint]","0,0","","","Index","BLANK","Position","Force","Analog","Time","Speed",""
"[NormalWindows0MaxForcePoint]","0,0","","","0","","-0.001","0.000","0.000","0.000","0.000",""
"[NormalWindows1MinPositionPoint]","0,0","","","1","","0.070","0.000","0.000","0.289","1.400",""
"[NormalWindows1MaxPositionPoint]","0,0","","","2","","0.130","0.000","0.000","0.299","2.500",""
"[NormalWindows1MinForcePoint]","0,0","","","3","","0.199","0.000","0.000","0.309","3.900",""
"[NormalWindows1MaxForcePoint]","0,0","","","4","","0.272","0.000","0.000","0.319","5.400",""
"[NormalWindows2MinPositionPoint]","0,0","","","5","","0.350","0.000","0.000","0.329","6.500",""
"[NormalWindows2MaxPositionPoint]","0,0","","","6","","0.437","0.000","0.000","0.339","7.200",""
"[NormalWindows2MinForcePoint]","0,0","","","7","","0.528","0.000","0.000","0.349","7.800",""
"[NormalWindows2MaxForcePoint]","0,0","","","8","","0.624","0.000","0.000","0.359","8.400",""
"[NormalWindows3MinPositionPoint]","0,0","","","9","","0.723","0.000","0.000","0.369","8.900",""
"[NormalWindows3MaxPositionPoint]","0,0","","","10","","0.779","0.000","0.000","0.374","9.300",""
"[NormalWindows3MinForcePoint]","0,0","","","11","","0.833","0.000","0.000","0.379","9.600",""
"[NormalWindows3MaxForcePoint]","0,0","","","12","","0.888","0.000","0.000","0.384","9.800",""
"[UpLimitWindowMinPositionPoint]","0,0","","","13","","0.947","0.000","0.000","0.389","10.100",""
"[UpLimitWindowMaxPositionPoint]","0,0","","","14","","1.006","0.000","0.000","0.394","10.400",""
"[UpLimitWindowMinForcePoint]","0,0","","","15","","1.063","0.000","0.000","0.399","10.600",""
"[UpLimitWindowMaxForcePoint]","0,0","","","16","","1.130","0.000","0.000","0.404","11.000",""
"[LowLimitWindowMinPositionPoint]","0,0","","","17","","1.194","0.000","0.000","0.409","11.300",""
"[LowLimitWindowMaxPositionPoint]","0,0","","","18","","1.262","0.000","0.000","0.413","11.800",""
"[LowLimitWindowMinForcePoint]","0,0","","","19","","1.331","0.000","0.000","0.418","12.100",""
"[LowLimitWindowMaxForcePoint]","0,0","","","20","","1.403","0.000","0.000","0.423","12.400",""
"[XMax]","40.795","","","21","","1.478","0.000","0.000","0.428","12.800",""
"[YMax]","19.901","","","22","","1.555","0.000","0.000","0.433","13.200",""
"RelativeWin0Value","0","0","","23","","1.636","0.000","0.000","0.438","13.700",""
"RelativeWin1Value","0","0","","24","","1.719","0.000","0.000","0.443","14.100",""
"RelativeWin2Value","0","0","","25","","1.806","0.000","0.000","0.448","14.800",""
"RelativeWin3Value","0","0","","26","","1.895","0.000","0.000","0.453","15.200",""
"RelativeWin4Value","0","0","","27","","1.991","0.000","0.000","0.458","15.800",""
"RelativeWin5Value","0","0","","28","","2.083","0.000","0.000","0.463","16.300",""
"[SlopeWin0Value]","0,0","","","29","","2.189","0.000","0.000","0.468","17.100",""
"[SlopeWin1Value]","0,0","","","30","","2.303","0.000","0.000","0.473","17.900",""
"[SlopeWin2Value]","0,0","","","31","","2.419","0.000","0.000","0.478","18.700",""
"[SlopeWin3Value]","0,0","","","32","","2.539","0.000","0.000","0.483","19.600",""
"[MonitorAreaFrom]","0,0","","","33","","2.670","0.000","0.000","0.488","20.600",""
"[MonitorAreaTo]","0,0","","","34","","2.796","0.000","0.000","0.493","21.400",""
"[MeasureValue1]","0,0","","","35","","2.942","0.000","0.000","0.498","22.600",""
"[MeasureValue2]","0,0","","","36","","3.077","0.000","0.000","0.503","23.500",""
"[MeasureValue3]","0,0","","","37","","3.218","0.000","0.000","0.508","24.400",""
"[MeasureValue4]","0,0","","","38","","3.360","0.000","0.000","0.513","25.400",""
"[XMin]","-0.001","","","39","","3.502","0.000","0.000","0.518","26.100",""
"[YMin]","0","","","40","","3.637","0.000","0.000","0.523","26.600",""
"","","","","41","","3.792","0.000","0.000","0.528","27.400",""
"","","","","42","","3.928","0.000","0.000","0.533","27.700",""
"","","","","43","","4.084","0.000","0.000","0.538","28.200",""
"","","","","44","","4.230","0.000","0.000","0.543","28.600",""
"","","","","45","","4.376","0.000","0.000","0.548","28.600",""
"","","","","46","","4.523","0.000","0.000","0.553","28.800",""
"","","","","47","","4.671","0.000","0.000","0.558","29.000",""
"","","","","48","","4.819","0.000","0.000","0.563","29.100",""
"","","","","49","","4.967","0.000","0.000","0.568","29.200",""
"","","","","50","","5.114","0.000","0.000","0.573","29.400",""
"","","","","51","","5.266","0.000","0.000","0.578","29.400",""
"","","","","52","","5.415","0.000","0.000","0.583","29.600",""
"","","","","53","","5.566","0.000","0.000","0.588","29.500",""
"","","","","54","","5.717","0.000","0.000","0.593","29.700",""
"","","","","55","","5.863","0.000","0.000","0.598","29.600",""
"","","","","56","","6.013","0.000","0.000","0.603","29.700",""
"","","","","57","","6.164","0.000","0.000","0.608","29.800",""
"","","","","58","","6.314","0.000","0.000","0.613","29.800",""
"","","","","59","","6.464","0.000","0.000","0.618","29.900",""
"","","","","60","","6.614","0.000","0.000","0.623","29.900",""
"","","","","61","","6.756","0.000","0.000","0.628","29.700",""
"","","","","62","","6.912","0.000","0.000","0.633","29.800",""
"","","","","63","","7.063","0.000","0.000","0.638","29.900",""
"","","","","64","","7.210","0.000","0.000","0.643","29.800",""
"","","","","65","","7.360","0.000","0.000","0.648","29.900",""
"","","","","66","","7.512","0.000","0.000","0.653","29.900",""
