"ProgramID","1","CurveVersion","K100"
"ProgramName",""
"DateTime","2020/09/29 11:24:50"
"XAxisUnit","mm"
"YAxisUnit","kN"
"Result","OK","",""
"Tolerance Windows","-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,60000,0,50000,1,4,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"ProductSN","580181005"
"ComponentSN",""
"[NormalWindows0MinPositionPoint]","0,0"
"[NormalWindows0MaxPositionPoint]","0,0"
"[NormalWindows0MinForcePoint]","0,0","","","Index","BLANK","Position","Force","Analog","Time","Speed",""
"[NormalWindows0MaxForcePoint]","0,0","","","0","","0.000","0.000","0.000","0.000","0.000",""
"[NormalWindows1MinPositionPoint]","0,0","","","1","","0.053","0.000","0.000","0.284","1.000",""
"[NormalWindows1MaxPositionPoint]","0,0","","","2","","0.108","0.000","0.000","0.294","2.100",""
"[NormalWindows1MinForcePoint]","0,0","","","3","","0.175","0.000","0.000","0.304","3.400",""
"[NormalWindows1MaxForcePoint]","0,0","","","4","","0.248","0.000","0.000","0.314","4.900",""
"[NormalWindows2MinPositionPoint]","0,0","","","5","","0.322","0.000","0.000","0.324","6.100",""
"[NormalWindows2MaxPositionPoint]","0,0","","","6","","0.408","0.000","0.000","0.334","7.000",""
"[NormalWindows2MinForcePoint]","0,0","","","7","","0.496","0.000","0.000","0.344","7.600",""
"[NormalWindows2MaxForcePoint]","0,0","","","8","","0.592","0.000","0.000","0.354","8.200",""
"[NormalWindows3MinPositionPoint]","0,0","","","9","","0.691","0.000","0.000","0.364","8.800",""
"[NormalWindows3MaxPositionPoint]","0,0","","","10","","0.741","0.000","0.000","0.369","9.000",""
"[NormalWindows3MinForcePoint]","0,0","","","11","","0.794","0.000","0.000","0.374","9.300",""
"[NormalWindows3MaxForcePoint]","0,0","","","12","","0.852","0.000","0.000","0.379","9.600",""
"[UpLimitWindowMinPositionPoint]","0,0","","","13","","0.908","0.000","0.000","0.384","9.900",""
"[UpLimitWindowMaxPositionPoint]","0,0","","","14","","0.966","0.000","0.000","0.389","10.200",""
"[UpLimitWindowMinForcePoint]","0,0","","","15","","1.026","0.000","0.000","0.393","10.500",""
"[UpLimitWindowMaxForcePoint]","0,0","","","16","","1.088","0.000","0.000","0.398","10.800",""
"[LowLimitWindowMinPositionPoint]","0,0","","","17","","1.151","0.000","0.000","0.403","11.100",""
"[LowLimitWindowMaxPositionPoint]","0,0","","","18","","1.217","0.000","0.000","0.408","11.400",""
"[LowLimitWindowMinForcePoint]","0,0","","","19","","1.285","0.000","0.000","0.413","11.800",""
"[LowLimitWindowMaxForcePoint]","0,0","","","20","","1.355","0.000","0.000","0.418","12.200",""
"[XMax]","40.817","","","21","","1.428","0.000","0.000","0.423","12.600",""
"[YMax]","19.901","","","22","","1.503","0.000","0.000","0.428","12.900",""
"RelativeWin0Value","0","0","","23","","1.580","0.000","0.000","0.433","13.300",""
"RelativeWin1Value","0","0","","24","","1.662","0.000","0.000","0.438","13.800",""
