"ProgramID","1","CurveVersion","K100"
"ProgramName",""
"DateTime","2020/09/25 14:00:44"
"XAxisUnit","mm"
"YAxisUnit","kN"
"Result","OK","",""
"Tolerance Windows","-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,60000,0,50000,1,4,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"ProductSN","580181005"
"ComponentSN",""
"[NormalWindows0MinPositionPoint]","0,0"
"[NormalWindows0MaxPositionPoint]","0,0"
"[NormalWindows0MinForcePoint]","0,0","","","Index","BLANK","Position","Force","Analog","Time","Speed",""
"[NormalWindows0MaxForcePoint]","0,0","","","0","","0.000","0.000","0.000","0.000","0.000",""
"[NormalWindows1MinPositionPoint]","0,0","","","1","","0.075","0.000","0.000","0.294","1.400",""
"[NormalWindows1MaxPositionPoint]","0,0","","","2","","0.136","0.000","0.000","0.304","2.600",""
"[NormalWindows1MinForcePoint]","0,0","","","3","","0.204","0.000","0.000","0.313","4.000",""
"[NormalWindows1MaxForcePoint]","0,0","","","4","","0.278","0.000","0.000","0.323","5.400",""
"[NormalWindows2MinPositionPoint]","0,0","","","5","","0.358","0.000","0.000","0.333","6.500",""
"[NormalWindows2MaxPositionPoint]","0,0","","","6","","0.444","0.000","0.000","0.343","7.300",""
"[NormalWindows2MinForcePoint]","0,0","","","7","","0.534","0.000","0.000","0.353","7.900",""
"[NormalWindows2MaxForcePoint]","0,0","","","8","","0.630","0.000","0.000","0.363","8.400",""
"[NormalWindows3MinPositionPoint]","0,0","","","9","","0.731","0.000","0.000","0.373","9.000",""
"[NormalWindows3MaxPositionPoint]","0,0","","","10","","0.784","0.000","0.000","0.378","9.200",""
"[NormalWindows3MinForcePoint]","0,0","","","11","","0.839","0.000","0.000","0.383","9.500",""
"[NormalWindows3MaxForcePoint]","0,0","","","12","","0.896","0.000","0.000","0.388","9.800",""
"[UpLimitWindowMinPositionPoint]","0,0","","","13","","0.953","0.000","0.000","0.393","10.100",""
"[UpLimitWindowMaxPositionPoint]","0,0","","","14","","1.014","0.000","0.000","0.398","10.400",""
"[UpLimitWindowMinForcePoint]","0,0","","","15","","1.076","0.000","0.000","0.403","10.700",""
"[UpLimitWindowMaxForcePoint]","0,0","","","16","","1.138","0.000","0.000","0.408","11.100",""
"[LowLimitWindowMinPositionPoint]","0,0","","","17","","1.200","0.000","0.000","0.413","11.300",""
"[LowLimitWindowMaxPositionPoint]","0,0","","","18","","1.269","0.000","0.000","0.418","11.700",""
"[LowLimitWindowMinForcePoint]","0,0","","","19","","1.341","0.000","0.000","0.423","12.100",""
"[LowLimitWindowMaxForcePoint]","0,0","","","20","","1.408","0.000","0.000","0.428","12.400",""
"[XMax]","40.823","","","21","","1.488","0.000","0.000","0.433","12.900",""
"[YMax]","19.901","","","22","","1.565","0.000","0.000","0.438","13.300",""
"RelativeWin0Value","0","0","","23","","1.646","0.000","0.000","0.443","13.800",""
"RelativeWin1Value","0","0","","24","","1.728","0.000","0.000","0.448","14.200",""
