"ProgramID","1","CurveVersion","K100"
"ProgramName",""
"DateTime","2020/09/25 15:43:24"
"XAxisUnit","mm"
"YAxisUnit","kN"
"Result","OK","",""
"Tolerance Windows","-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,60000,0,50000,1,4,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"ProductSN","580181005"
"ComponentSN",""
"[NormalWindows0MinPositionPoint]","0,0"
"[NormalWindows0MaxPositionPoint]","0,0"
"[NormalWindows0MinForcePoint]","0,0","","","Index","BLANK","Position","Force","Analog","Time","Speed",""
"[NormalWindows0MaxForcePoint]","0,0","","","0","","-0.001","0.000","0.000","0.000","0.000",""
"[NormalWindows1MinPositionPoint]","0,0","","","1","","0.067","0.000","0.000","0.289","1.300",""
"[NormalWindows1MaxPositionPoint]","0,0","","","2","","0.126","0.000","0.000","0.299","2.500",""
"[NormalWindows1MinForcePoint]","0,0","","","3","","0.196","0.000","0.000","0.309","3.900",""
"[NormalWindows1MaxForcePoint]","0,0","","","4","","0.269","0.000","0.000","0.319","5.300",""
"[NormalWindows2MinPositionPoint]","0,0","","","5","","0.349","0.000","0.000","0.329","6.500",""
"[NormalWindows2MaxPositionPoint]","0,0","","","6","","0.431","0.000","0.000","0.339","7.200",""
"[NormalWindows2MinForcePoint]","0,0","","","7","","0.524","0.000","0.000","0.349","7.900",""
"[NormalWindows2MaxForcePoint]","0,0","","","8","","0.618","0.000","0.000","0.359","8.300",""
"[NormalWindows3MinPositionPoint]","0,0","","","9","","0.668","0.000","0.000","0.364","8.700",""
"[NormalWindows3MaxPositionPoint]","0,0","","","10","","0.722","0.000","0.000","0.369","9.000",""
"[NormalWindows3MinForcePoint]","0,0","","","11","","0.774","0.000","0.000","0.374","9.200",""
"[NormalWindows3MaxForcePoint]","0,0","","","12","","0.826","0.000","0.000","0.379","9.400",""
"[UpLimitWindowMinPositionPoint]","0,0","","","13","","0.883","0.000","0.000","0.384","9.800",""
"[UpLimitWindowMaxPositionPoint]","0,0","","","14","","0.942","0.000","0.000","0.389","10.100",""
"[UpLimitWindowMinForcePoint]","0,0","","","15","","0.996","0.000","0.000","0.394","10.300",""
"[UpLimitWindowMaxForcePoint]","0,0","","","16","","1.060","0.000","0.000","0.399","10.600",""
"[LowLimitWindowMinPositionPoint]","0,0","","","17","","1.124","0.000","0.000","0.404","11.000",""
"[LowLimitWindowMaxPositionPoint]","0,0","","","18","","1.189","0.000","0.000","0.408","11.300",""
"[LowLimitWindowMinForcePoint]","0,0","","","19","","1.256","0.000","0.000","0.413","11.600",""
"[LowLimitWindowMaxForcePoint]","0,0","","","20","","1.324","0.000","0.000","0.418","11.900",""
"[XMax]","40.812","","","21","","1.397","0.000","0.000","0.423","12.300",""
"[YMax]","19.901","","","22","","1.472","0.000","0.000","0.428","12.800",""
"RelativeWin0Value","0","0","","23","","1.542","0.000","0.000","0.433","13.100",""
"RelativeWin1Value","0","0","","24","","1.629","0.000","0.000","0.438","13.600",""
"RelativeWin2Value","0","0","","25","","1.712","0.000","0.000","0.443","14.200",""
"RelativeWin3Value","0","0","","26","","1.797","0.000","0.000","0.448","14.600",""
"RelativeWin4Value","0","0","","27","","1.885","0.000","0.000","0.453","15.100",""
"RelativeWin5Value","0","0","","28","","1.977","0.000","0.000","0.458","15.700",""
"[SlopeWin0Value]","0,0","","","29","","2.076","0.000","0.000","0.463","16.300",""
"[SlopeWin1Value]","0,0","","","30","","2.176","0.000","0.000","0.468","16.900",""
"[SlopeWin2Value]","0,0","","","31","","2.286","0.000","0.000","0.473","17.700",""
"[SlopeWin3Value]","0,0","","","32","","2.406","0.000","0.000","0.478","18.600",""
"[MonitorAreaFrom]","0,0","","","33","","2.530","0.000","0.000","0.483","19.700",""
"[MonitorAreaTo]","0,0","","","34","","2.651","0.000","0.000","0.488","20.300",""
"[MeasureValue1]","0,0","","","35","","2.793","0.000","0.000","0.493","21.500",""
"[MeasureValue2]","0,0","","","36","","2.929","0.000","0.000","0.498","22.500",""
"[MeasureValue3]","0,0","","","37","","3.068","0.000","0.000","0.503","23.500",""
"[MeasureValue4]","0,0","","","38","","3.208","0.000","0.000","0.508","24.500",""
"[XMin]","-0.001","","","39","","3.348","0.000","0.000","0.513","25.300",""
"[YMin]","0","","","40","","3.491","0.000","0.000","0.518","26.200",""
"","","","","41","","3.635","0.000","0.000","0.523","26.900",""
"","","","","42","","3.780","0.000","0.000","0.528","27.400",""
"","","","","43","","3.923","0.000","0.000","0.533","27.800",""
"","","","","44","","4.064","0.000","0.000","0.538","28.200",""
"","","","","45","","4.208","0.000","0.000","0.543","28.200",""
"","","","","46","","4.362","0.000","0.000","0.548","28.600",""
"","","","","47","","4.498","0.000","0.000","0.553","28.500",""
"","","","","48","","4.652","0.000","0.000","0.558","28.800",""
"","","","","49","","4.803","0.000","0.000","0.563","29.000",""
"","","","","50","","4.954","0.000","0.000","0.568","29.200",""
"","","","","51","","5.103","0.000","0.000","0.573","29.300",""
"","","","","52","","5.253","0.000","0.000","0.578","29.300",""
"","","","","53","","5.395","0.000","0.000","0.583","29.300",""
"","","","","54","","5.553","0.000","0.000","0.588","29.700",""
"","","","","55","","5.703","0.000","0.000","0.593","29.800",""
"","","","","56","","5.852","0.000","0.000","0.598","29.700",""
"","","","","57","","6.001","0.000","0.000","0.603","30.000",""
"","","","","58","","6.152","0.000","0.000","0.608","29.900",""
"","","","","59","","6.300","0.000","0.000","0.613","29.800",""
"","","","","60","","6.448","0.000","0.000","0.618","29.800",""
"","","","","61","","6.600","0.000","0.000","0.623","29.800",""
"","","","","62","","6.750","0.000","0.000","0.628","29.800",""
"","","","","63","","6.896","0.000","0.000","0.633","29.900",""
"","","","","64","","7.045","0.000","0.000","0.638","29.700",""
"","","","","65","","7.196","0.000","0.000","0.643","29.800",""
"","","","","66","","7.338","0.000","0.000","0.648","29.600",""
"","","","","67","","7.495","0.000","0.000","0.653","29.800",""
"","","","","68","","7.641","0.000","0.000","0.658","29.700",""
