"ProgramID","1","CurveVersion","K100"
"ProgramName",""
"DateTime","2020/09/25 10:50:23"
"XAxisUnit","mm"
"YAxisUnit","kN"
"Result","OK","",""
"Tolerance Windows","-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,60000,0,50000,1,4,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"ProductSN","580181005"
"ComponentSN",""
"[NormalWindows0MinPositionPoint]","0,0"
"[NormalWindows0MaxPositionPoint]","0,0"
"[NormalWindows0MinForcePoint]","0,0","","","Index","BLANK","Position","Force","Analog","Time","Speed",""
"[NormalWindows0MaxForcePoint]","0,0","","","0","","0.000","0.000","0.000","0.001","0.000",""
"[NormalWindows1MinPositionPoint]","0,0","","","1","","0.066","0.000","0.000","0.290","1.300",""
"[NormalWindows1MaxPositionPoint]","0,0","","","2","","0.128","0.000","0.000","0.300","2.500",""
"[NormalWindows1MinForcePoint]","0,0","","","3","","0.195","0.000","0.000","0.310","3.800",""
"[NormalWindows1MaxForcePoint]","0,0","","","4","","0.270","0.000","0.000","0.320","5.300",""
"[NormalWindows2MinPositionPoint]","0,0","","","5","","0.347","0.000","0.000","0.330","6.500",""
"[NormalWindows2MaxPositionPoint]","0,0","","","6","","0.431","0.000","0.000","0.339","7.200",""
"[NormalWindows2MinForcePoint]","0,0","","","7","","0.524","0.000","0.000","0.349","7.800",""
"[NormalWindows2MaxForcePoint]","0,0","","","8","","0.618","0.000","0.000","0.359","8.400",""
"[NormalWindows3MinPositionPoint]","0,0","","","9","","0.668","0.000","0.000","0.364","8.700",""
"[NormalWindows3MaxPositionPoint]","0,0","","","10","","0.718","0.000","0.000","0.369","8.900",""
"[NormalWindows3MinForcePoint]","0,0","","","11","","0.770","0.000","0.000","0.374","9.100",""
"[NormalWindows3MaxForcePoint]","0,0","","","12","","0.829","0.000","0.000","0.379","9.600",""
"[UpLimitWindowMinPositionPoint]","0,0","","","13","","0.885","0.000","0.000","0.384","9.800",""
"[UpLimitWindowMaxPositionPoint]","0,0","","","14","","0.942","0.000","0.000","0.389","10.100",""
"[UpLimitWindowMinForcePoint]","0,0","","","15","","1.001","0.000","0.000","0.394","10.400",""
"[UpLimitWindowMaxForcePoint]","0,0","","","16","","1.062","0.000","0.000","0.399","10.700",""
"[LowLimitWindowMinPositionPoint]","0,0","","","17","","1.124","0.000","0.000","0.404","10.900",""
"[LowLimitWindowMaxPositionPoint]","0,0","","","18","","1.189","0.000","0.000","0.409","11.300",""
"[LowLimitWindowMinForcePoint]","0,0","","","19","","1.254","0.000","0.000","0.414","11.600",""
"[LowLimitWindowMaxForcePoint]","0,0","","","20","","1.322","0.000","0.000","0.419","12.000",""
"[XMax]","40.876","","","21","","1.399","0.000","0.000","0.424","12.500",""
"[YMax]","19.901","","","22","","1.472","0.000","0.000","0.429","12.800",""
"RelativeWin0Value","0","0","","23","","1.547","0.000","0.000","0.434","13.100",""
"RelativeWin1Value","0","0","","24","","1.625","0.000","0.000","0.439","13.600",""
"RelativeWin2Value","0","0","","25","","1.713","0.000","0.000","0.444","14.100",""
"RelativeWin3Value","0","0","","26","","1.794","0.000","0.000","0.449","14.500",""
"RelativeWin4Value","0","0","","27","","1.890","0.000","0.000","0.454","15.200",""
"RelativeWin5Value","0","0","","28","","1.984","0.000","0.000","0.459","15.800",""
"[SlopeWin0Value]","0,0","","","29","","2.084","0.000","0.000","0.464","16.500",""
"[SlopeWin1Value]","0,0","","","30","","2.188","0.000","0.000","0.469","17.200",""
"[SlopeWin2Value]","0,0","","","31","","2.296","0.000","0.000","0.474","17.800",""
"[SlopeWin3Value]","0,0","","","32","","2.412","0.000","0.000","0.479","18.700",""
"[MonitorAreaFrom]","0,0","","","33","","2.528","0.000","0.000","0.484","19.500",""
"[MonitorAreaTo]","0,0","","","34","","2.661","0.000","0.000","0.489","20.600",""
"[MeasureValue1]","0,0","","","35","","2.794","0.000","0.000","0.494","21.500",""
"[MeasureValue2]","0,0","","","36","","2.930","0.000","0.000","0.499","22.600",""
"[MeasureValue3]","0,0","","","37","","3.069","0.000","0.000","0.504","23.500",""
"[MeasureValue4]","0,0","","","38","","3.200","0.000","0.000","0.509","24.200",""
"[XMin]","0","","","39","","3.337","0.000","0.000","0.514","24.900",""
"[YMin]","0","","","40","","3.488","0.000","0.000","0.519","25.900",""
"","","","","41","","3.638","0.000","0.000","0.524","26.700",""
"","","","","42","","3.782","0.000","0.000","0.529","27.300",""
"","","","","43","","3.916","0.000","0.000","0.534","27.700",""
"","","","","44","","4.073","0.000","0.000","0.539","28.100",""
"","","","","45","","4.211","0.000","0.000","0.544","28.200",""
"","","","","46","","4.367","0.000","0.000","0.549","28.600",""
"","","","","47","","4.515","0.000","0.000","0.554","28.800",""
"","","","","48","","4.663","0.000","0.000","0.559","29.200",""
"","","","","49","","4.812","0.000","0.000","0.564","29.400",""
"","","","","50","","4.960","0.000","0.000","0.569","29.300",""
"","","","","51","","5.108","0.000","0.000","0.574","29.300",""
"","","","","52","","5.257","0.000","0.000","0.579","29.400",""
"","","","","53","","5.407","0.000","0.000","0.584","29.700",""
"","","","","54","","5.557","0.000","0.000","0.589","29.600",""
"","","","","55","","5.693","0.000","0.000","0.594","29.500",""
"","","","","56","","5.855","0.000","0.000","0.599","29.600",""
"","","","","57","","6.004","0.000","0.000","0.604","29.700",""
"","","","","58","","6.154","0.000","0.000","0.609","29.700",""
"","","","","59","","6.303","0.000","0.000","0.614","29.700",""
"","","","","60","","6.452","0.000","0.000","0.619","29.700",""
"","","","","61","","6.593","0.000","0.000","0.624","29.600",""
"","","","","62","","6.740","0.000","0.000","0.629","29.600",""
"","","","","63","","6.893","0.000","0.000","0.634","29.600",""
"","","","","64","","7.047","0.000","0.000","0.639","29.700",""
"","","","","65","","7.197","0.000","0.000","0.644","30.000",""
"","","","","66","","7.350","0.000","0.000","0.649","29.800",""
"","","","","67","","7.499","0.000","0.000","0.654","29.800",""
"","","","","68","","7.650","0.000","0.000","0.659","29.800",""
"","","","","69","","7.792","0.000","0.000","0.664","29.700",""
"","","","","70","","7.951","0.000","0.000","0.669","29.900",""
"","","","","71","","8.096","0.000","0.000","0.674","30.000",""
"","","","","72","","8.244","0.000","0.000","0.679","30.000",""
"","","","","73","","8.402","0.000","0.000","0.684","30.100",""
"","","","","74","","8.552","0.000","0.000","0.689","30.000",""
"","","","","75","","8.701","0.000","0.000","0.694","30.000",""
"","","","","76","","8.852","0.000","0.000","0.699","30.000",""
"","","","","77","","9.003","0.000","0.000","0.704","30.000",""
"","","","","78","","9.154","0.000","0.000","0.709","30.000",""
"","","","","79","","9.301","0.000","0.000","0.714","30.100",""
"","","","","80","","9.452","0.000","0.000","0.719","30.000",""
"","","","","81","","9.603","0.000","0.000","0.724","30.100",""
"","","","","82","","9.754","0.000","0.000","0.729","30.100",""
"","","","","83","","9.898","0.000","0.000","0.734","29.800",""
"","","","","84","","10.037","0.000","0.000","0.739","29.600",""
"","","","","85","","10.187","0.000","0.000","0.744","29.600",""
"","","","","86","","10.345","0.000","0.000","0.749","29.800",""
"","","","","87","","10.497","0.000","0.000","0.754","29.800",""
"","","","","88","","10.651","0.000","0.000","0.759","29.800",""
"","","","","89","","10.802","0.000","0.000","0.764","29.900",""
"","","","","90","","10.954","0.000","0.000","0.769","29.900",""
"","","","","91","","11.101","0.000","0.000","0.774","29.900",""
"","","","","92","","11.253","0.000","0.000","0.779","29.900",""
"","","","","93","","11.404","0.000","0.000","0.784","30.000",""
"","","","","94","","11.556","0.000","0.000","0.789","30.300",""
"","","","","95","","11.704","0.000","0.000","0.794","30.300",""
"","","","","96","","11.848","0.000","0.000","0.799","30.000",""
"","","","","97","","12.001","0.000","0.000","0.804","30.000",""
"","","","","98","","12.156","0.000","0.000","0.808","30.000",""
"","","","","99","","12.304","0.000","0.000","0.813","30.000",""
"","","","","100","","12.452","0.000","0.000","0.818","29.900",""
"","","","","101","","12.604","0.000","0.000","0.823","30.000",""
"","","","","102","","12.756","0.000","0.000","0.828","30.000",""
"","","","","103","","12.905","0.000","0.000","0.833","29.900",""
"","","","","104","","13.056","0.000","0.000","0.838","29.900",""
"","","","","105","","13.207","0.000","0.000","0.843","29.900",""
"","","","","106","","13.356","0.000","0.000","0.848","30.100",""
"","","","","107","","13.505","0.000","0.000","0.853","30.000",""
"","","","","108","","13.656","0.000","0.000","0.858","29.900",""
"","","","","109","","13.807","0.000","0.000","0.863","29.900",""
"","","","","110","","13.956","0.000","0.000","0.868","30.000",""
"","","","","111","","14.095","0.000","0.000","0.873","29.700",""
"","","","","112","","14.249","0.000","0.000","0.878","29.800",""
"","","","","113","","14.394","0.000","0.000","0.883","29.700",""
"","","","","114","","14.559","0.000","0.000","0.888","30.000",""
"","","","","115","","14.708","0.000","0.000","0.893","29.900",""
"","","","","116","","14.859","0.000","0.000","0.898","30.000",""
"","","","","117","","15.009","0.000","0.000","0.903","30.000",""
"","","","","118","","15.159","0.000","0.000","0.908","30.000",""
"","","","","119","","15.305","0.000","0.000","0.913","29.900",""
"","","","","120","","15.457","0.000","0.000","0.918","29.900",""
"","","","","121","","15.608","0.000","0.000","0.923","30.200",""
"","","","","122","","15.759","0.000","0.000","0.928","30.100",""
"","","","","123","","15.908","0.000","0.000","0.933","30.200",""
"","","","","124","","16.059","0.000","0.000","0.938","29.900",""
"","","","","125","","16.199","0.000","0.000","0.943","29.700",""
"","","","","126","","16.361","0.000","0.000","0.948","29.900",""
"","","","","127","","16.509","0.000","0.000","0.953","29.900",""
"","","","","128","","16.659","0.000","0.000","0.958","29.900",""
"","","","","129","","16.808","0.000","0.000","0.963","30.000",""
"","","","","130","","16.960","0.000","0.000","0.968","30.000",""
"","","","","131","","17.108","0.000","0.000","0.973","29.900",""
"","","","","132","","17.259","0.000","0.000","0.978","29.900",""
"","","","","133","","17.411","0.000","0.000","0.983","29.900",""
