"ProgramID","1","CurveVersion","K100"
"ProgramName",""
"DateTime","2020/09/29 14:11:09"
"XAxisUnit","mm"
"YAxisUnit","kN"
"Result","OK","",""
"Tolerance Windows","-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,60000,0,50000,1,4,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"ProductSN","580181005"
"ComponentSN",""
"[NormalWindows0MinPositionPoint]","0,0"
"[NormalWindows0MaxPositionPoint]","0,0"
"[NormalWindows0MinForcePoint]","0,0","","","Index","BLANK","Position","Force","Analog","Time","Speed",""
"[NormalWindows0MaxForcePoint]","0,0","","","0","","0.000","0.000","0.000","0.001","0.000",""
"[NormalWindows1MinPositionPoint]","0,0","","","1","","0.065","0.000","0.000","0.289","1.200",""
"[NormalWindows1MaxPositionPoint]","0,0","","","2","","0.125","0.000","0.000","0.299","2.400",""
"[NormalWindows1MinForcePoint]","0,0","","","3","","0.194","0.000","0.000","0.309","3.800",""
"[NormalWindows1MaxForcePoint]","0,0","","","4","","0.267","0.000","0.000","0.319","5.300",""
"[NormalWindows2MinPositionPoint]","0,0","","","5","","0.348","0.000","0.000","0.329","6.400",""
"[NormalWindows2MaxPositionPoint]","0,0","","","6","","0.432","0.000","0.000","0.339","7.200",""
"[NormalWindows2MinForcePoint]","0,0","","","7","","0.521","0.000","0.000","0.349","7.800",""
"[NormalWindows2MaxForcePoint]","0,0","","","8","","0.616","0.000","0.000","0.359","8.400",""
"[NormalWindows3MinPositionPoint]","0,0","","","9","","0.668","0.000","0.000","0.364","8.700",""
"[NormalWindows3MaxPositionPoint]","0,0","","","10","","0.719","0.000","0.000","0.369","8.900",""
"[NormalWindows3MinForcePoint]","0,0","","","11","","0.772","0.000","0.000","0.374","9.300",""
"[NormalWindows3MaxForcePoint]","0,0","","","12","","0.824","0.000","0.000","0.379","9.400",""
"[UpLimitWindowMinPositionPoint]","0,0","","","13","","0.878","0.000","0.000","0.384","9.800",""
"[UpLimitWindowMaxPositionPoint]","0,0","","","14","","0.939","0.000","0.000","0.389","10.100",""
"[UpLimitWindowMinForcePoint]","0,0","","","15","","0.998","0.000","0.000","0.394","10.400",""
"[UpLimitWindowMaxForcePoint]","0,0","","","16","","1.058","0.000","0.000","0.399","10.600",""
"[LowLimitWindowMinPositionPoint]","0,0","","","17","","1.121","0.000","0.000","0.404","10.900",""
"[LowLimitWindowMaxPositionPoint]","0,0","","","18","","1.187","0.000","0.000","0.409","11.300",""
"[LowLimitWindowMinForcePoint]","0,0","","","19","","1.253","0.000","0.000","0.414","11.600",""
"[LowLimitWindowMaxForcePoint]","0,0","","","20","","1.322","0.000","0.000","0.419","12.000",""
"[XMax]","40.811","","","21","","1.394","0.000","0.000","0.424","12.300",""
"[YMax]","19.901","","","22","","1.464","0.000","0.000","0.429","12.700",""
"RelativeWin0Value","0","0","","23","","1.544","0.000","0.000","0.434","13.200",""
"RelativeWin1Value","0","0","","24","","1.624","0.000","0.000","0.439","13.600",""
"RelativeWin2Value","0","0","","25","","1.707","0.000","0.000","0.444","14.100",""
"RelativeWin3Value","0","0","","26","","1.792","0.000","0.000","0.449","14.600",""
"RelativeWin4Value","0","0","","27","","1.884","0.000","0.000","0.454","15.200",""
"RelativeWin5Value","0","0","","28","","1.977","0.000","0.000","0.459","15.700",""
"[SlopeWin0Value]","0,0","","","29","","2.076","0.000","0.000","0.464","16.400",""
"[SlopeWin1Value]","0,0","","","30","","2.181","0.000","0.000","0.469","17.100",""
"[SlopeWin2Value]","0,0","","","31","","2.290","0.000","0.000","0.474","17.800",""
"[SlopeWin3Value]","0,0","","","32","","2.396","0.000","0.000","0.479","18.500",""
"[MonitorAreaFrom]","0,0","","","33","","2.527","0.000","0.000","0.484","19.600",""
"[MonitorAreaTo]","0,0","","","34","","2.655","0.000","0.000","0.489","20.500",""
"[MeasureValue1]","0,0","","","35","","2.778","0.000","0.000","0.494","21.300",""
"[MeasureValue2]","0,0","","","36","","2.918","0.000","0.000","0.499","22.400",""
"[MeasureValue3]","0,0","","","37","","3.059","0.000","0.000","0.504","23.400",""
"[MeasureValue4]","0,0","","","38","","3.200","0.000","0.000","0.509","24.300",""
"[XMin]","0","","","39","","3.341","0.000","0.000","0.514","25.200",""
"[YMin]","0","","","40","","3.483","0.000","0.000","0.519","25.900",""
"","","","","41","","3.627","0.000","0.000","0.524","26.600",""
"","","","","42","","3.772","0.000","0.000","0.529","27.400",""
"","","","","43","","3.917","0.000","0.000","0.534","27.700",""
"","","","","44","","4.059","0.000","0.000","0.539","28.000",""
"","","","","45","","4.201","0.000","0.000","0.544","28.300",""
"","","","","46","","4.357","0.000","0.000","0.549","28.700",""
"","","","","47","","4.506","0.000","0.000","0.554","28.800",""
"","","","","48","","4.652","0.000","0.000","0.559","28.900",""
"","","","","49","","4.801","0.000","0.000","0.564","29.100",""
"","","","","50","","4.951","0.000","0.000","0.569","29.200",""
"","","","","51","","5.099","0.000","0.000","0.574","29.300",""
"","","","","52","","5.246","0.000","0.000","0.579","29.400",""
"","","","","53","","5.396","0.000","0.000","0.584","29.500",""
"","","","","54","","5.546","0.000","0.000","0.589","29.600",""
"","","","","55","","5.696","0.000","0.000","0.594","29.800",""
"","","","","56","","5.844","0.000","0.000","0.599","29.600",""
"","","","","57","","5.994","0.000","0.000","0.604","29.700",""
"","","","","58","","6.145","0.000","0.000","0.609","29.800",""
"","","","","59","","6.295","0.000","0.000","0.614","29.800",""
"","","","","60","","6.443","0.000","0.000","0.619","29.800",""
"","","","","61","","6.593","0.000","0.000","0.624","29.800",""
"","","","","62","","6.744","0.000","0.000","0.629","29.900",""
"","","","","63","","6.894","0.000","0.000","0.634","29.900",""
"","","","","64","","7.043","0.000","0.000","0.639","29.800",""
"","","","","65","","7.192","0.000","0.000","0.644","29.800",""
"","","","","66","","7.344","0.000","0.000","0.649","29.900",""
"","","","","67","","7.494","0.000","0.000","0.654","29.900",""
"","","","","68","","7.643","0.000","0.000","0.659","29.900",""
"","","","","69","","7.794","0.000","0.000","0.664","29.900",""
"","","","","70","","7.943","0.000","0.000","0.669","29.900",""
"","","","","71","","8.093","0.000","0.000","0.673","29.900",""
"","","","","72","","8.242","0.000","0.000","0.678","29.900",""
"","","","","73","","8.391","0.000","0.000","0.683","29.800",""
"","","","","74","","8.543","0.000","0.000","0.688","29.900",""
"","","","","75","","8.694","0.000","0.000","0.693","29.900",""
"","","","","76","","8.843","0.000","0.000","0.698","29.900",""
"","","","","77","","8.994","0.000","0.000","0.703","29.900",""
"","","","","78","","9.145","0.000","0.000","0.708","29.900",""
"","","","","79","","9.292","0.000","0.000","0.713","29.900",""
"","","","","80","","9.441","0.000","0.000","0.718","29.900",""
"","","","","81","","9.593","0.000","0.000","0.723","29.900",""
"","","","","82","","9.744","0.000","0.000","0.728","29.900",""
"","","","","83","","9.894","0.000","0.000","0.733","30.000",""
"","","","","84","","10.044","0.000","0.000","0.738","29.900",""
"","","","","85","","10.195","0.000","0.000","0.743","29.900",""
"","","","","86","","10.345","0.000","0.000","0.748","30.000",""
"","","","","87","","10.497","0.000","0.000","0.753","30.000",""
"","","","","88","","10.646","0.000","0.000","0.758","29.900",""
"","","","","89","","10.793","0.000","0.000","0.763","29.900",""
"","","","","90","","10.944","0.000","0.000","0.768","30.000",""
"","","","","91","","11.096","0.000","0.000","0.773","30.000",""
"","","","","92","","11.240","0.000","0.000","0.778","29.800",""
"","","","","93","","11.388","0.000","0.000","0.783","29.800",""
"","","","","94","","11.546","0.000","0.000","0.788","30.000",""
"","","","","95","","11.698","0.000","0.000","0.793","30.000",""
"","","","","96","","11.847","0.000","0.000","0.798","30.000",""
"","","","","97","","11.998","0.000","0.000","0.803","29.900",""
"","","","","98","","12.148","0.000","0.000","0.808","30.000",""
"","","","","99","","12.287","0.000","0.000","0.813","29.800",""
"","","","","100","","12.448","0.000","0.000","0.818","30.000",""
"","","","","101","","12.598","0.000","0.000","0.823","30.000",""
"","","","","102","","12.747","0.000","0.000","0.828","30.000",""
"","","","","103","","12.898","0.000","0.000","0.833","30.100",""
"","","","","104","","13.047","0.000","0.000","0.838","29.900",""
"","","","","105","","13.198","0.000","0.000","0.843","29.900",""
"","","","","106","","13.349","0.000","0.000","0.848","30.000",""
"","","","","107","","13.500","0.000","0.000","0.853","30.000",""
"","","","","108","","13.644","0.000","0.000","0.858","29.800",""
"","","","","109","","13.791","0.000","0.000","0.863","30.000",""
"","","","","110","","13.949","0.000","0.000","0.868","29.900",""
"","","","","111","","14.100","0.000","0.000","0.873","30.000",""
"","","","","112","","14.247","0.000","0.000","0.878","29.900",""
"","","","","113","","14.398","0.000","0.000","0.883","29.900",""
"","","","","114","","14.549","0.000","0.000","0.888","30.000",""
"","","","","115","","14.700","0.000","0.000","0.893","30.000",""
"","","","","116","","14.850","0.000","0.000","0.898","29.900",""
"","","","","117","","15.000","0.000","0.000","0.903","29.900",""
"","","","","118","","15.151","0.000","0.000","0.908","30.100",""
"","","","","119","","15.301","0.000","0.000","0.913","30.100",""
"","","","","120","","15.450","0.000","0.000","0.918","29.900",""
"","","","","121","","15.594","0.000","0.000","0.923","29.800",""
"","","","","122","","15.748","0.000","0.000","0.928","29.900",""
"","","","","123","","15.902","0.000","0.000","0.933","30.000",""
"","","","","124","","16.051","0.000","0.000","0.938","29.900",""
"","","","","125","","16.201","0.000","0.000","0.943","29.900",""
"","","","","126","","16.352","0.000","0.000","0.948","30.000",""
"","","","","127","","16.503","0.000","0.000","0.953","30.000",""
"","","","","128","","16.650","0.000","0.000","0.958","29.900",""
"","","","","129","","16.800","0.000","0.000","0.963","29.900",""
"","","","","130","","16.951","0.000","0.000","0.968","29.900",""
"","","","","131","","17.090","0.000","0.000","0.973","29.800",""
"","","","","132","","17.250","0.000","0.000","0.978","30.000",""
"","","","","133","","17.401","0.000","0.000","0.983","29.900",""
"","","","","134","","17.552","0.000","0.000","0.988","29.900",""
"","","","","135","","17.704","0.000","0.000","0.993","30.000",""
"","","","","136","","17.852","0.000","0.000","0.998","29.900",""
"","","","","137","","18.003","0.000","0.000","1.003","29.900",""
"","","","","138","","18.154","0.000","0.000","1.008","30.000",""
"","","","","139","","18.304","0.000","0.000","1.013","30.000",""
"","","","","140","","18.450","0.000","0.000","1.018","29.900",""
"","","","","141","","18.602","0.000","0.000","1.023","30.200",""
"","","","","142","","18.753","0.000","0.000","1.028","30.000",""
"","","","","143","","18.905","0.000","0.000","1.033","30.000",""
"","","","","144","","19.054","0.000","0.000","1.038","29.900",""
"","","","","145","","19.205","0.000","0.000","1.043","29.900",""
"","","","","146","","19.356","0.000","0.000","1.048","30.000",""
"","","","","147","","19.504","0.000","0.000","1.053","29.900",""
"","","","","148","","19.652","0.000","0.000","1.058","29.900",""
"","","","","149","","19.804","0.000","0.000","1.063","29.900",""
"","","","","150","","19.953","0.000","0.000","1.068","30.000",""
"","","","","151","","20.104","0.000","0.000","1.073","30.000",""
"","","","","152","","20.253","0.000","0.000","1.078","29.900",""
