"ProgramID","1","CurveVersion","K100"
"ProgramName",""
"DateTime","2020/06/08 20:51:33"
"XAxisUnit","mm"
"YAxisUnit","kN"
"Result","OK","",""
"Tolerance Windows","-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,60000,0,50000,1,4,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"ProductSN","580181005"
"ComponentSN",""
"[NormalWindows0MinPositionPoint]","0,0"
"[NormalWindows0MaxPositionPoint]","0,0"
"[NormalWindows0MinForcePoint]","0,0","","","Index","BLANK","Position","Force","Analog","Time","Speed",""
"[NormalWindows0MaxForcePoint]","0,0","","","0","","-0.001","0.000","0.000","0.000","0.000",""
"[NormalWindows1MinPositionPoint]","0,0","","","1","","0.067","0.000","0.000","0.289","1.300",""
"[NormalWindows1MaxPositionPoint]","0,0","","","2","","0.127","0.000","0.000","0.299","2.500",""
"[NormalWindows1MinForcePoint]","0,0","","","3","","0.194","0.000","0.000","0.309","3.800",""
"[NormalWindows1MaxForcePoint]","0,0","","","4","","0.268","0.000","0.000","0.319","5.300",""
"[NormalWindows2MinPositionPoint]","0,0","","","5","","0.347","0.000","0.000","0.329","6.500",""
"[NormalWindows2MaxPositionPoint]","0,0","","","6","","0.432","0.000","0.000","0.339","7.200",""
"[NormalWindows2MinForcePoint]","0,0","","","7","","0.522","0.000","0.000","0.349","7.800",""
"[NormalWindows2MaxForcePoint]","0,0","","","8","","0.619","0.000","0.000","0.359","8.400",""
"[NormalWindows3MinPositionPoint]","0,0","","","9","","0.716","0.000","0.000","0.369","8.800",""
"[NormalWindows3MaxPositionPoint]","0,0","","","10","","0.769","0.000","0.000","0.374","9.100",""
"[NormalWindows3MinForcePoint]","0,0","","","11","","0.825","0.000","0.000","0.379","9.500",""
"[NormalWindows3MaxForcePoint]","0,0","","","12","","0.880","0.000","0.000","0.384","9.700",""
"[UpLimitWindowMinPositionPoint]","0,0","","","13","","0.938","0.000","0.000","0.389","10.000",""
"[UpLimitWindowMaxPositionPoint]","0,0","","","14","","0.998","0.000","0.000","0.394","10.300",""
"[UpLimitWindowMinForcePoint]","0,0","","","15","","1.059","0.000","0.000","0.399","10.600",""
"[UpLimitWindowMaxForcePoint]","0,0","","","16","","1.121","0.000","0.000","0.404","11.000",""
"[LowLimitWindowMinPositionPoint]","0,0","","","17","","1.184","0.000","0.000","0.409","11.200",""
"[LowLimitWindowMaxPositionPoint]","0,0","","","18","","1.253","0.000","0.000","0.414","11.700",""
"[LowLimitWindowMinForcePoint]","0,0","","","19","","1.322","0.000","0.000","0.419","12.000",""
"[LowLimitWindowMaxForcePoint]","0,0","","","20","","1.388","0.000","0.000","0.423","12.300",""
"[XMax]","46.255","","","21","","1.465","0.000","0.000","0.428","12.700",""
"[YMax]","19.901","","","22","","1.544","0.000","0.000","0.433","13.200",""
"RelativeWin0Value","0","0","","23","","1.618","0.000","0.000","0.438","13.500",""
"RelativeWin1Value","0","0","","24","","1.708","0.000","0.000","0.443","14.100",""
"RelativeWin2Value","0","0","","25","","1.794","0.000","0.000","0.448","14.600",""
"RelativeWin3Value","0","0","","26","","1.885","0.000","0.000","0.453","15.200",""
"RelativeWin4Value","0","0","","27","","1.980","0.000","0.000","0.458","15.800",""
"RelativeWin5Value","0","0","","28","","2.075","0.000","0.000","0.463","16.400",""
"[SlopeWin0Value]","0,0","","","29","","2.178","0.000","0.000","0.468","17.000",""
"[SlopeWin1Value]","0,0","","","30","","2.289","0.000","0.000","0.473","17.900",""
"[SlopeWin2Value]","0,0","","","31","","2.402","0.000","0.000","0.478","18.700",""
"[SlopeWin3Value]","0,0","","","32","","2.519","0.000","0.000","0.483","19.400",""
"[MonitorAreaFrom]","0,0","","","33","","2.653","0.000","0.000","0.488","20.600",""
"[MonitorAreaTo]","0,0","","","34","","2.787","0.000","0.000","0.493","21.500",""
"[MeasureValue1]","0,0","","","35","","2.912","0.000","0.000","0.498","22.300",""
"[MeasureValue2]","0,0","","","36","","3.052","0.000","0.000","0.503","23.300",""
"[MeasureValue3]","0,0","","","37","","3.198","0.000","0.000","0.508","24.300",""
"[MeasureValue4]","0,0","","","38","","3.339","0.000","0.000","0.513","25.200",""
"[XMin]","-0.001","","","39","","3.482","0.000","0.000","0.518","26.000",""
"[YMin]","0","","","40","","3.626","0.000","0.000","0.523","26.600",""
"","","","","41","","3.772","0.000","0.000","0.528","27.300",""
"","","","","42","","3.917","0.000","0.000","0.533","27.900",""
"","","","","43","","4.064","0.000","0.000","0.538","28.100",""
"","","","","44","","4.206","0.000","0.000","0.543","28.300",""
"","","","","45","","4.353","0.000","0.000","0.548","28.700",""
"","","","","46","","4.508","0.000","0.000","0.553","29.000",""
"","","","","47","","4.655","0.000","0.000","0.558","29.100",""
"","","","","48","","4.800","0.000","0.000","0.563","29.100",""
"","","","","49","","4.951","0.000","0.000","0.568","29.300",""
"","","","","50","","5.100","0.000","0.000","0.573","29.400",""
"","","","","51","","5.248","0.000","0.000","0.578","29.400",""
"","","","","52","","5.398","0.000","0.000","0.583","29.500",""
"","","","","53","","5.548","0.000","0.000","0.588","29.600",""
"","","","","54","","5.698","0.000","0.000","0.593","29.800",""
"","","","","55","","5.843","0.000","0.000","0.598","29.700",""
"","","","","56","","5.996","0.000","0.000","0.603","29.700",""
"","","","","57","","6.147","0.000","0.000","0.608","29.700",""
"","","","","58","","6.295","0.000","0.000","0.613","29.800",""
"","","","","59","","6.444","0.000","0.000","0.618","29.700",""
"","","","","60","","6.594","0.000","0.000","0.623","29.800",""
"","","","","61","","6.745","0.000","0.000","0.628","29.800",""
"","","","","62","","6.896","0.000","0.000","0.633","29.900",""
"","","","","63","","7.041","0.000","0.000","0.638","29.800",""
"","","","","64","","7.186","0.000","0.000","0.643","29.600",""
"","","","","65","","7.345","0.000","0.000","0.648","29.900",""
"","","","","66","","7.496","0.000","0.000","0.653","29.900",""
"","","","","67","","7.641","0.000","0.000","0.658","29.800",""
"","","","","68","","7.792","0.000","0.000","0.663","29.800",""
