"ProgramID","1","CurveVersion","K100"
"ProgramName",""
"DateTime","2020/09/25 10:40:40"
"XAxisUnit","mm"
"YAxisUnit","kN"
"Result","OK","",""
"Tolerance Windows","-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,60000,0,50000,1,4,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"ProductSN","580181005"
"ComponentSN",""
"[NormalWindows0MinPositionPoint]","0,0"
"[NormalWindows0MaxPositionPoint]","0,0"
"[NormalWindows0MinForcePoint]","0,0","","","Index","BLANK","Position","Force","Analog","Time","Speed",""
"[NormalWindows0MaxForcePoint]","0,0","","","0","","0.000","0.000","0.000","0.000","0.000",""
"[NormalWindows1MinPositionPoint]","0,0","","","1","","0.070","0.000","0.000","0.289","1.400",""
"[NormalWindows1MaxPositionPoint]","0,0","","","2","","0.131","0.000","0.000","0.299","2.600",""
"[NormalWindows1MinForcePoint]","0,0","","","3","","0.200","0.000","0.000","0.309","3.900",""
"[NormalWindows1MaxForcePoint]","0,0","","","4","","0.273","0.000","0.000","0.319","5.400",""
"[NormalWindows2MinPositionPoint]","0,0","","","5","","0.352","0.000","0.000","0.329","6.500",""
"[NormalWindows2MaxPositionPoint]","0,0","","","6","","0.439","0.000","0.000","0.339","7.300",""
"[NormalWindows2MinForcePoint]","0,0","","","7","","0.528","0.000","0.000","0.349","7.900",""
"[NormalWindows2MaxForcePoint]","0,0","","","8","","0.619","0.000","0.000","0.359","8.300",""
"[NormalWindows3MinPositionPoint]","0,0","","","9","","0.669","0.000","0.000","0.364","8.600",""
"[NormalWindows3MaxPositionPoint]","0,0","","","10","","0.724","0.000","0.000","0.369","8.900",""
"[NormalWindows3MinForcePoint]","0,0","","","11","","0.776","0.000","0.000","0.374","9.200",""
"[NormalWindows3MaxForcePoint]","0,0","","","12","","0.832","0.000","0.000","0.379","9.500",""
"[UpLimitWindowMinPositionPoint]","0,0","","","13","","0.889","0.000","0.000","0.384","9.800",""
"[UpLimitWindowMaxPositionPoint]","0,0","","","14","","0.948","0.000","0.000","0.389","10.100",""
"[UpLimitWindowMinForcePoint]","0,0","","","15","","1.001","0.000","0.000","0.394","10.300",""
"[UpLimitWindowMaxForcePoint]","0,0","","","16","","1.063","0.000","0.000","0.399","10.600",""
"[LowLimitWindowMinPositionPoint]","0,0","","","17","","1.129","0.000","0.000","0.404","11.000",""
"[LowLimitWindowMaxPositionPoint]","0,0","","","18","","1.195","0.000","0.000","0.409","11.400",""
"[LowLimitWindowMinForcePoint]","0,0","","","19","","1.258","0.000","0.000","0.414","11.700",""
"[LowLimitWindowMaxForcePoint]","0,0","","","20","","1.332","0.000","0.000","0.419","12.100",""
"[XMax]","40.807","","","21","","1.400","0.000","0.000","0.424","12.400",""
"[YMax]","19.901","","","22","","1.480","0.000","0.000","0.429","12.900",""
"RelativeWin0Value","0","0","","23","","1.554","0.000","0.000","0.434","13.200",""
"RelativeWin1Value","0","0","","24","","1.634","0.000","0.000","0.439","13.600",""
"RelativeWin2Value","0","0","","25","","1.716","0.000","0.000","0.444","14.200",""
"RelativeWin3Value","0","0","","26","","1.808","0.000","0.000","0.449","14.800",""
"RelativeWin4Value","0","0","","27","","1.896","0.000","0.000","0.454","15.200",""
"RelativeWin5Value","0","0","","28","","1.992","0.000","0.000","0.459","15.800",""
"[SlopeWin0Value]","0,0","","","29","","2.092","0.000","0.000","0.464","16.600",""
"[SlopeWin1Value]","0,0","","","30","","2.196","0.000","0.000","0.469","17.100",""
"[SlopeWin2Value]","0,0","","","31","","2.306","0.000","0.000","0.474","18.000",""
"[SlopeWin3Value]","0,0","","","32","","2.423","0.000","0.000","0.479","18.700",""
"[MonitorAreaFrom]","0,0","","","33","","2.546","0.000","0.000","0.484","19.700",""
"[MonitorAreaTo]","0,0","","","34","","2.673","0.000","0.000","0.489","20.700",""
"[MeasureValue1]","0,0","","","35","","2.805","0.000","0.000","0.494","21.700",""
"[MeasureValue2]","0,0","","","36","","2.943","0.000","0.000","0.499","22.600",""
"[MeasureValue3]","0,0","","","37","","3.082","0.000","0.000","0.504","23.600",""
"[MeasureValue4]","0,0","","","38","","3.223","0.000","0.000","0.509","24.500",""
"[XMin]","0","","","39","","3.363","0.000","0.000","0.514","25.300",""
"[YMin]","0","","","40","","3.505","0.000","0.000","0.519","26.100",""
"","","","","41","","3.650","0.000","0.000","0.524","26.800",""
"","","","","42","","3.790","0.000","0.000","0.529","27.200",""
