"ProgramID","1","CurveVersion","K100"
"ProgramName",""
"DateTime","2020/06/08 20:58:49"
"XAxisUnit","mm"
"YAxisUnit","kN"
"Result","OK","",""
"Tolerance Windows","-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,60000,0,50000,1,4,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"ProductSN","580181005"
"ComponentSN",""
"[NormalWindows0MinPositionPoint]","0,0"
"[NormalWindows0MaxPositionPoint]","0,0"
"[NormalWindows0MinForcePoint]","0,0","","","Index","BLANK","Position","Force","Analog","Time","Speed",""
"[NormalWindows0MaxForcePoint]","0,0","","","0","","-0.001","0.000","0.000","0.001","0.000",""
"[NormalWindows1MinPositionPoint]","0,0","","","1","","0.072","0.000","0.000","0.295","1.400",""
"[NormalWindows1MaxPositionPoint]","0,0","","","2","","0.133","0.000","0.000","0.304","2.600",""
"[NormalWindows1MinForcePoint]","0,0","","","3","","0.199","0.000","0.000","0.314","3.900",""
"[NormalWindows1MaxForcePoint]","0,0","","","4","","0.275","0.000","0.000","0.324","5.400",""
"[NormalWindows2MinPositionPoint]","0,0","","","5","","0.355","0.000","0.000","0.334","6.500",""
"[NormalWindows2MaxPositionPoint]","0,0","","","6","","0.440","0.000","0.000","0.344","7.200",""
"[NormalWindows2MinForcePoint]","0,0","","","7","","0.532","0.000","0.000","0.354","7.900",""
"[NormalWindows2MaxForcePoint]","0,0","","","8","","0.626","0.000","0.000","0.364","8.500",""
"[NormalWindows3MinPositionPoint]","0,0","","","9","","0.677","0.000","0.000","0.369","8.700",""
"[NormalWindows3MaxPositionPoint]","0,0","","","10","","0.729","0.000","0.000","0.374","9.000",""
"[NormalWindows3MinForcePoint]","0,0","","","11","","0.782","0.000","0.000","0.379","9.200",""
"[NormalWindows3MaxForcePoint]","0,0","","","12","","0.836","0.000","0.000","0.384","9.500",""
"[UpLimitWindowMinPositionPoint]","0,0","","","13","","0.893","0.000","0.000","0.389","9.800",""
"[UpLimitWindowMaxPositionPoint]","0,0","","","14","","0.947","0.000","0.000","0.394","10.000",""
"[UpLimitWindowMinForcePoint]","0,0","","","15","","1.010","0.000","0.000","0.399","10.400",""
"[UpLimitWindowMaxForcePoint]","0,0","","","16","","1.071","0.000","0.000","0.404","10.700",""
"[LowLimitWindowMinPositionPoint]","0,0","","","17","","1.134","0.000","0.000","0.409","11.000",""
"[LowLimitWindowMaxPositionPoint]","0,0","","","18","","1.200","0.000","0.000","0.414","11.400",""
"[LowLimitWindowMinForcePoint]","0,0","","","19","","1.266","0.000","0.000","0.419","11.700",""
"[LowLimitWindowMaxForcePoint]","0,0","","","20","","1.336","0.000","0.000","0.424","12.100",""
"[XMax]","46.265","","","21","","1.408","0.000","0.000","0.429","12.400",""
"[YMax]","19.901","","","22","","1.483","0.000","0.000","0.434","12.800",""
"RelativeWin0Value","0","0","","23","","1.558","0.000","0.000","0.439","13.200",""
"RelativeWin1Value","0","0","","24","","1.637","0.000","0.000","0.444","13.700",""
"RelativeWin2Value","0","0","","25","","1.725","0.000","0.000","0.449","14.200",""
"RelativeWin3Value","0","0","","26","","1.812","0.000","0.000","0.454","14.700",""
"RelativeWin4Value","0","0","","27","","1.900","0.000","0.000","0.459","15.200",""
"RelativeWin5Value","0","0","","28","","1.996","0.000","0.000","0.464","15.800",""
"[SlopeWin0Value]","0,0","","","29","","2.097","0.000","0.000","0.469","16.500",""
"[SlopeWin1Value]","0,0","","","30","","2.202","0.000","0.000","0.474","17.200",""
"[SlopeWin2Value]","0,0","","","31","","2.312","0.000","0.000","0.479","18.000",""
"[SlopeWin3Value]","0,0","","","32","","2.423","0.000","0.000","0.484","18.700",""
"[MonitorAreaFrom]","0,0","","","33","","2.543","0.000","0.000","0.489","19.600",""
"[MonitorAreaTo]","0,0","","","34","","2.676","0.000","0.000","0.494","20.700",""
"[MeasureValue1]","0,0","","","35","","2.810","0.000","0.000","0.499","21.600",""
"[MeasureValue2]","0,0","","","36","","2.942","0.000","0.000","0.504","22.500",""
"[MeasureValue3]","0,0","","","37","","3.080","0.000","0.000","0.509","23.500",""
"[MeasureValue4]","0,0","","","38","","3.226","0.000","0.000","0.514","24.500",""
"[XMin]","-0.001","","","39","","3.368","0.000","0.000","0.519","25.300",""
"[YMin]","0","","","40","","3.512","0.000","0.000","0.524","26.100",""
"","","","","41","","3.656","0.000","0.000","0.529","26.800",""
"","","","","42","","3.801","0.000","0.000","0.534","27.500",""
"","","","","43","","3.944","0.000","0.000","0.539","27.900",""
"","","","","44","","4.091","0.000","0.000","0.544","28.200",""
"","","","","45","","4.239","0.000","0.000","0.549","28.500",""
"","","","","46","","4.388","0.000","0.000","0.554","28.800",""
"","","","","47","","4.530","0.000","0.000","0.559","28.900",""
"","","","","48","","4.680","0.000","0.000","0.564","29.000",""
"","","","","49","","4.830","0.000","0.000","0.569","29.200",""
"","","","","50","","4.980","0.000","0.000","0.574","29.300",""
"","","","","51","","5.124","0.000","0.000","0.579","29.300",""
"","","","","52","","5.275","0.000","0.000","0.584","29.400",""
"","","","","53","","5.425","0.000","0.000","0.589","29.500",""
"","","","","54","","5.575","0.000","0.000","0.594","29.600",""
"","","","","55","","5.719","0.000","0.000","0.599","29.500",""
"","","","","56","","5.867","0.000","0.000","0.604","29.500",""
"","","","","57","","6.024","0.000","0.000","0.609","29.800",""
"","","","","58","","6.175","0.000","0.000","0.614","29.800",""
"","","","","59","","6.323","0.000","0.000","0.619","29.800",""
"","","","","60","","6.473","0.000","0.000","0.624","29.800",""
"","","","","61","","6.623","0.000","0.000","0.629","29.900",""
"","","","","62","","6.774","0.000","0.000","0.634","29.900",""
"","","","","63","","6.922","0.000","0.000","0.639","29.800",""
"","","","","64","","7.065","0.000","0.000","0.644","29.700",""
"","","","","65","","7.220","0.000","0.000","0.649","29.900",""
"","","","","66","","7.374","0.000","0.000","0.654","30.100",""
"","","","","67","","7.523","0.000","0.000","0.659","29.900",""
"","","","","68","","7.673","0.000","0.000","0.664","29.900",""
"","","","","69","","7.824","0.000","0.000","0.669","29.900",""
"","","","","70","","7.975","0.000","0.000","0.674","29.900",""
"","","","","71","","8.124","0.000","0.000","0.679","29.900",""
"","","","","72","","8.274","0.000","0.000","0.684","29.900",""
"","","","","73","","8.424","0.000","0.000","0.689","29.900",""
"","","","","74","","8.575","0.000","0.000","0.694","30.100",""
"","","","","75","","8.724","0.000","0.000","0.699","30.000",""
"","","","","76","","8.874","0.000","0.000","0.704","29.900",""
"","","","","77","","9.015","0.000","0.000","0.709","29.800",""
"","","","","78","","9.175","0.000","0.000","0.714","29.900",""
