"ProgramID","1","CurveVersion","K100"
"ProgramName",""
"DateTime","2020/09/25 15:05:11"
"XAxisUnit","mm"
"YAxisUnit","kN"
"Result","OK","",""
"Tolerance Windows","-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,60000,0,50000,1,4,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"ProductSN","580181005"
"ComponentSN",""
"[NormalWindows0MinPositionPoint]","0,0"
"[NormalWindows0MaxPositionPoint]","0,0"
"[NormalWindows0MinForcePoint]","0,0","","","Index","BLANK","Position","Force","Analog","Time","Speed",""
"[NormalWindows0MaxForcePoint]","0,0","","","0","","0.000","0.000","0.000","0.001","0.000",""
"[NormalWindows1MinPositionPoint]","0,0","","","1","","0.062","0.000","0.000","0.289","1.200",""
"[NormalWindows1MaxPositionPoint]","0,0","","","2","","0.125","0.000","0.000","0.299","2.400",""
"[NormalWindows1MinForcePoint]","0,0","","","3","","0.195","0.000","0.000","0.309","3.800",""
"[NormalWindows1MaxForcePoint]","0,0","","","4","","0.268","0.000","0.000","0.319","5.200",""
"[NormalWindows2MinPositionPoint]","0,0","","","5","","0.350","0.000","0.000","0.329","6.500",""
"[NormalWindows2MaxPositionPoint]","0,0","","","6","","0.433","0.000","0.000","0.339","7.300",""
"[NormalWindows2MinForcePoint]","0,0","","","7","","0.524","0.000","0.000","0.349","7.900",""
"[NormalWindows2MaxForcePoint]","0,0","","","8","","0.620","0.000","0.000","0.359","8.400",""
"[NormalWindows3MinPositionPoint]","0,0","","","9","","0.721","0.000","0.000","0.369","9.000",""
"[NormalWindows3MaxPositionPoint]","0,0","","","10","","0.774","0.000","0.000","0.374","9.200",""
"[NormalWindows3MinForcePoint]","0,0","","","11","","0.828","0.000","0.000","0.379","9.400",""
"[NormalWindows3MaxForcePoint]","0,0","","","12","","0.884","0.000","0.000","0.384","9.700",""
"[UpLimitWindowMinPositionPoint]","0,0","","","13","","0.941","0.000","0.000","0.389","10.000",""
"[UpLimitWindowMaxPositionPoint]","0,0","","","14","","1.000","0.000","0.000","0.394","10.300",""
"[UpLimitWindowMinForcePoint]","0,0","","","15","","1.061","0.000","0.000","0.399","10.600",""
"[UpLimitWindowMaxForcePoint]","0,0","","","16","","1.124","0.000","0.000","0.404","10.900",""
"[LowLimitWindowMinPositionPoint]","0,0","","","17","","1.188","0.000","0.000","0.409","11.300",""
"[LowLimitWindowMaxPositionPoint]","0,0","","","18","","1.255","0.000","0.000","0.414","11.600",""
"[LowLimitWindowMinForcePoint]","0,0","","","19","","1.325","0.000","0.000","0.419","12.000",""
"[LowLimitWindowMaxForcePoint]","0,0","","","20","","1.397","0.000","0.000","0.424","12.400",""
"[XMax]","40.829","","","21","","1.471","0.000","0.000","0.429","12.800",""
"[YMax]","19.901","","","22","","1.547","0.000","0.000","0.434","13.200",""
"RelativeWin0Value","0","0","","23","","1.627","0.000","0.000","0.439","13.600",""
"RelativeWin1Value","0","0","","24","","1.711","0.000","0.000","0.444","14.100",""
"RelativeWin2Value","0","0","","25","","1.798","0.000","0.000","0.449","14.600",""
"RelativeWin3Value","0","0","","26","","1.886","0.000","0.000","0.454","15.100",""
"RelativeWin4Value","0","0","","27","","1.981","0.000","0.000","0.459","15.800",""
"RelativeWin5Value","0","0","","28","","2.081","0.000","0.000","0.464","16.400",""
"[SlopeWin0Value]","0,0","","","29","","2.184","0.000","0.000","0.469","17.100",""
"[SlopeWin1Value]","0,0","","","30","","2.292","0.000","0.000","0.474","17.800",""
"[SlopeWin2Value]","0,0","","","31","","2.408","0.000","0.000","0.479","18.600",""
"[SlopeWin3Value]","0,0","","","32","","2.530","0.000","0.000","0.484","19.600",""
"[MonitorAreaFrom]","0,0","","","33","","2.659","0.000","0.000","0.489","20.500",""
"[MonitorAreaTo]","0,0","","","34","","2.789","0.000","0.000","0.494","21.500",""
"[MeasureValue1]","0,0","","","35","","2.926","0.000","0.000","0.499","22.500",""
"[MeasureValue2]","0,0","","","36","","3.061","0.000","0.000","0.504","23.400",""
"[MeasureValue3]","0,0","","","37","","3.203","0.000","0.000","0.509","24.300",""
"[MeasureValue4]","0,0","","","38","","3.345","0.000","0.000","0.514","25.200",""
"[XMin]","0","","","39","","3.488","0.000","0.000","0.519","26.000",""
"[YMin]","0","","","40","","3.630","0.000","0.000","0.524","26.700",""
"","","","","41","","3.773","0.000","0.000","0.529","27.200",""
"","","","","42","","3.919","0.000","0.000","0.534","27.700",""
"","","","","43","","4.067","0.000","0.000","0.539","28.100",""
"","","","","44","","4.214","0.000","0.000","0.544","28.400",""
"","","","","45","","4.363","0.000","0.000","0.549","28.700",""
"","","","","46","","4.505","0.000","0.000","0.554","28.800",""
"","","","","47","","4.655","0.000","0.000","0.559","28.900",""
"","","","","48","","4.804","0.000","0.000","0.564","29.100",""
"","","","","49","","4.954","0.000","0.000","0.569","29.200",""
"","","","","50","","5.099","0.000","0.000","0.574","29.300",""
"","","","","51","","5.248","0.000","0.000","0.579","29.400",""
"","","","","52","","5.400","0.000","0.000","0.584","29.500",""
"","","","","53","","5.551","0.000","0.000","0.589","29.600",""
"","","","","54","","5.700","0.000","0.000","0.594","29.600",""
"","","","","55","","5.846","0.000","0.000","0.599","29.600",""
"","","","","56","","5.998","0.000","0.000","0.604","29.700",""
"","","","","57","","6.150","0.000","0.000","0.609","29.800",""
"","","","","58","","6.298","0.000","0.000","0.614","29.800",""
"","","","","59","","6.446","0.000","0.000","0.619","29.700",""
"","","","","60","","6.597","0.000","0.000","0.624","29.900",""
"","","","","61","","6.748","0.000","0.000","0.629","29.900",""
"","","","","62","","6.897","0.000","0.000","0.634","29.800",""
"","","","","63","","7.048","0.000","0.000","0.639","29.800",""
"","","","","64","","7.199","0.000","0.000","0.644","29.900",""
"","","","","65","","7.345","0.000","0.000","0.649","29.900",""
"","","","","66","","7.496","0.000","0.000","0.654","29.900",""
"","","","","67","","7.647","0.000","0.000","0.659","29.900",""
"","","","","68","","7.797","0.000","0.000","0.664","29.900",""
"","","","","69","","7.947","0.000","0.000","0.669","29.900",""
"","","","","70","","8.096","0.000","0.000","0.674","29.900",""
"","","","","71","","8.248","0.000","0.000","0.679","29.900",""
"","","","","72","","8.399","0.000","0.000","0.684","29.900",""
"","","","","73","","8.550","0.000","0.000","0.689","30.000",""
"","","","","74","","8.696","0.000","0.000","0.694","29.900",""
"","","","","75","","8.847","0.000","0.000","0.699","30.000",""
"","","","","76","","8.999","0.000","0.000","0.704","30.000",""
"","","","","77","","9.150","0.000","0.000","0.709","30.000",""
"","","","","78","","9.298","0.000","0.000","0.713","29.900",""
"","","","","79","","9.445","0.000","0.000","0.718","29.900",""
"","","","","80","","9.596","0.000","0.000","0.723","29.900",""
"","","","","81","","9.748","0.000","0.000","0.728","29.900",""
"","","","","82","","9.897","0.000","0.000","0.733","29.900",""
"","","","","83","","10.048","0.000","0.000","0.738","29.900",""
"","","","","84","","10.195","0.000","0.000","0.743","29.900",""
"","","","","85","","10.348","0.000","0.000","0.748","29.900",""
"","","","","86","","10.497","0.000","0.000","0.753","29.900",""
"","","","","87","","10.647","0.000","0.000","0.758","29.900",""
"","","","","88","","10.798","0.000","0.000","0.763","29.900",""
"","","","","89","","10.946","0.000","0.000","0.768","29.900",""
"","","","","90","","11.096","0.000","0.000","0.773","29.900",""
"","","","","91","","11.248","0.000","0.000","0.778","29.900",""
"","","","","92","","11.399","0.000","0.000","0.783","29.900",""
"","","","","93","","11.550","0.000","0.000","0.788","30.000",""
"","","","","94","","11.696","0.000","0.000","0.793","29.900",""
"","","","","95","","11.849","0.000","0.000","0.798","30.000",""
"","","","","96","","12.000","0.000","0.000","0.803","30.000",""
"","","","","97","","12.151","0.000","0.000","0.808","30.000",""
"","","","","98","","12.297","0.000","0.000","0.813","29.900",""
"","","","","99","","12.448","0.000","0.000","0.818","30.000",""
"","","","","100","","12.600","0.000","0.000","0.823","30.000",""
"","","","","101","","12.751","0.000","0.000","0.828","30.000",""
"","","","","102","","12.900","0.000","0.000","0.833","29.900",""
"","","","","103","","13.048","0.000","0.000","0.838","29.900",""
"","","","","104","","13.200","0.000","0.000","0.843","30.000",""
"","","","","105","","13.351","0.000","0.000","0.848","29.900",""
"","","","","106","","13.500","0.000","0.000","0.853","29.900",""
"","","","","107","","13.649","0.000","0.000","0.858","29.900",""
"","","","","108","","13.797","0.000","0.000","0.863","29.900",""
"","","","","109","","13.950","0.000","0.000","0.868","29.900",""
"","","","","110","","14.100","0.000","0.000","0.873","29.900",""
"","","","","111","","14.251","0.000","0.000","0.878","29.900",""
"","","","","112","","14.402","0.000","0.000","0.883","29.900",""
"","","","","113","","14.553","0.000","0.000","0.888","30.000",""
"","","","","114","","14.703","0.000","0.000","0.893","30.000",""
"","","","","115","","14.851","0.000","0.000","0.898","29.900",""
"","","","","116","","15.001","0.000","0.000","0.903","29.900",""
"","","","","117","","15.152","0.000","0.000","0.908","30.000",""
"","","","","118","","15.298","0.000","0.000","0.913","29.900",""
"","","","","119","","15.451","0.000","0.000","0.918","29.900",""
"","","","","120","","15.603","0.000","0.000","0.923","30.000",""
"","","","","121","","15.755","0.000","0.000","0.928","30.000",""
"","","","","122","","15.900","0.000","0.000","0.933","29.900",""
"","","","","123","","16.051","0.000","0.000","0.938","29.900",""
"","","","","124","","16.203","0.000","0.000","0.943","29.900",""
"","","","","125","","16.354","0.000","0.000","0.948","30.000",""
"","","","","126","","16.500","0.000","0.000","0.953","29.900",""
"","","","","127","","16.653","0.000","0.000","0.958","29.900",""
"","","","","128","","16.804","0.000","0.000","0.963","30.000",""
"","","","","129","","16.956","0.000","0.000","0.968","30.000",""
"","","","","130","","17.103","0.000","0.000","0.973","29.900",""
"","","","","131","","17.255","0.000","0.000","0.978","29.900",""
"","","","","132","","17.403","0.000","0.000","0.983","30.000",""
"","","","","133","","17.555","0.000","0.000","0.988","30.000",""
"","","","","134","","17.704","0.000","0.000","0.993","29.900",""
"","","","","135","","17.855","0.000","0.000","0.998","29.900",""
"","","","","136","","18.005","0.000","0.000","1.003","30.000",""
"","","","","137","","18.156","0.000","0.000","1.008","30.000",""
"","","","","138","","18.305","0.000","0.000","1.013","29.900",""
"","","","","139","","18.456","0.000","0.000","1.018","29.900",""
"","","","","140","","18.607","0.000","0.000","1.023","30.000",""
"","","","","141","","18.758","0.000","0.000","1.028","30.000",""
"","","","","142","","18.903","0.000","0.000","1.033","29.900",""
"","","","","143","","19.056","0.000","0.000","1.038","29.900",""
"","","","","144","","19.207","0.000","0.000","1.043","30.000",""
"","","","","145","","19.355","0.000","0.000","1.048","29.900",""
"","","","","146","","19.506","0.000","0.000","1.053","29.900",""
"","","","","147","","19.657","0.000","0.000","1.058","29.900",""
"","","","","148","","19.808","0.000","0.000","1.063","30.000",""
"","","","","149","","19.956","0.000","0.000","1.068","29.900",""
"","","","","150","","20.107","0.000","0.000","1.073","29.900",""
