"ProgramID","1","CurveVersion","K100"
"ProgramName",""
"DateTime","2020/09/29 13:23:06"
"XAxisUnit","mm"
"YAxisUnit","kN"
"Result","OK","",""
"Tolerance Windows","-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,60000,0,50000,1,4,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"ProductSN","580181005"
"ComponentSN",""
"[NormalWindows0MinPositionPoint]","0,0"
"[NormalWindows0MaxPositionPoint]","0,0"
"[NormalWindows0MinForcePoint]","0,0","","","Index","BLANK","Position","Force","Analog","Time","Speed",""
"[NormalWindows0MaxForcePoint]","0,0","","","0","","0.000","0.000","0.000","0.000","0.000",""
"[NormalWindows1MinPositionPoint]","0,0","","","1","","0.052","0.000","0.000","0.284","1.000",""
"[NormalWindows1MaxPositionPoint]","0,0","","","2","","0.109","0.000","0.000","0.294","2.100",""
"[NormalWindows1MinForcePoint]","0,0","","","3","","0.175","0.000","0.000","0.304","3.400",""
"[NormalWindows1MaxForcePoint]","0,0","","","4","","0.244","0.000","0.000","0.314","4.800",""
"[NormalWindows2MinPositionPoint]","0,0","","","5","","0.326","0.000","0.000","0.324","6.200",""
"[NormalWindows2MaxPositionPoint]","0,0","","","6","","0.408","0.000","0.000","0.333","7.000",""
"[NormalWindows2MinForcePoint]","0,0","","","7","","0.497","0.000","0.000","0.343","7.700",""
"[NormalWindows2MaxForcePoint]","0,0","","","8","","0.591","0.000","0.000","0.353","8.200",""
"[NormalWindows3MinPositionPoint]","0,0","","","9","","0.689","0.000","0.000","0.363","8.800",""
"[NormalWindows3MaxPositionPoint]","0,0","","","10","","0.743","0.000","0.000","0.368","9.100",""
"[NormalWindows3MinForcePoint]","0,0","","","11","","0.847","0.000","0.000","0.378","9.500",""
"[NormalWindows3MaxForcePoint]","0,0","","","12","","0.907","0.000","0.000","0.383","9.900",""
"[UpLimitWindowMinPositionPoint]","0,0","","","13","","0.965","0.000","0.000","0.388","10.200",""
"[UpLimitWindowMaxPositionPoint]","0,0","","","14","","1.024","0.000","0.000","0.393","10.500",""
"[UpLimitWindowMinForcePoint]","0,0","","","15","","1.086","0.000","0.000","0.398","10.900",""
"[UpLimitWindowMaxForcePoint]","0,0","","","16","","1.150","0.000","0.000","0.403","11.100",""
"[LowLimitWindowMinPositionPoint]","0,0","","","17","","1.211","0.000","0.000","0.408","11.400",""
"[LowLimitWindowMaxPositionPoint]","0,0","","","18","","1.272","0.000","0.000","0.413","11.600",""
"[LowLimitWindowMinForcePoint]","0,0","","","19","","1.347","0.000","0.000","0.418","12.000",""
"[LowLimitWindowMaxForcePoint]","0,0","","","20","","1.418","0.000","0.000","0.423","12.400",""
"[XMax]","40.812","","","21","","1.499","0.000","0.000","0.428","13.000",""
"[YMax]","19.901","","","22","","1.578","0.000","0.000","0.433","13.300",""
"RelativeWin0Value","0","0","","23","","1.660","0.000","0.000","0.438","13.800",""
"RelativeWin1Value","0","0","","24","","1.745","0.000","0.000","0.443","14.300",""
