"ProgramID","1","CurveVersion","K100"
"ProgramName",""
"DateTime","2020/09/29 11:44:56"
"XAxisUnit","mm"
"YAxisUnit","kN"
"Result","OK","",""
"Tolerance Windows","-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,60000,0,50000,1,4,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"ProductSN","580181005"
"ComponentSN",""
"[NormalWindows0MinPositionPoint]","0,0"
"[NormalWindows0MaxPositionPoint]","0,0"
"[NormalWindows0MinForcePoint]","0,0","","","Index","BLANK","Position","Force","Analog","Time","Speed",""
"[NormalWindows0MaxForcePoint]","0,0","","","0","","0.000","0.000","0.000","0.000","0.000",""
"[NormalWindows1MinPositionPoint]","0,0","","","1","","0.067","0.000","0.000","0.289","1.200",""
"[NormalWindows1MaxPositionPoint]","0,0","","","2","","0.127","0.000","0.000","0.299","2.400",""
"[NormalWindows1MinForcePoint]","0,0","","","3","","0.194","0.000","0.000","0.309","3.800",""
"[NormalWindows1MaxForcePoint]","0,0","","","4","","0.265","0.000","0.000","0.319","5.200",""
"[NormalWindows2MinPositionPoint]","0,0","","","5","","0.344","0.000","0.000","0.329","6.400",""
"[NormalWindows2MaxPositionPoint]","0,0","","","6","","0.432","0.000","0.000","0.339","7.200",""
"[NormalWindows2MinForcePoint]","0,0","","","7","","0.520","0.000","0.000","0.349","7.800",""
"[NormalWindows2MaxForcePoint]","0,0","","","8","","0.619","0.000","0.000","0.359","8.400",""
"[NormalWindows3MinPositionPoint]","0,0","","","9","","0.717","0.000","0.000","0.369","8.900",""
"[NormalWindows3MaxPositionPoint]","0,0","","","10","","0.772","0.000","0.000","0.374","9.300",""
"[NormalWindows3MinForcePoint]","0,0","","","11","","0.826","0.000","0.000","0.379","9.500",""
"[NormalWindows3MaxForcePoint]","0,0","","","12","","0.882","0.000","0.000","0.384","9.800",""
"[UpLimitWindowMinPositionPoint]","0,0","","","13","","0.940","0.000","0.000","0.389","10.000",""
"[UpLimitWindowMaxPositionPoint]","0,0","","","14","","0.999","0.000","0.000","0.394","10.400",""
"[UpLimitWindowMinForcePoint]","0,0","","","15","","1.056","0.000","0.000","0.399","10.600",""
"[UpLimitWindowMaxForcePoint]","0,0","","","16","","1.112","0.000","0.000","0.404","10.800",""
"[LowLimitWindowMinPositionPoint]","0,0","","","17","","1.182","0.000","0.000","0.409","11.200",""
"[LowLimitWindowMaxPositionPoint]","0,0","","","18","","1.251","0.000","0.000","0.414","11.600",""
"[LowLimitWindowMinForcePoint]","0,0","","","19","","1.321","0.000","0.000","0.419","12.000",""
"[LowLimitWindowMaxForcePoint]","0,0","","","20","","1.393","0.000","0.000","0.424","12.300",""
"[XMax]","40.809","","","21","","1.468","0.000","0.000","0.429","12.700",""
"[YMax]","19.901","","","22","","1.545","0.000","0.000","0.434","13.200",""
"RelativeWin0Value","0","0","","23","","1.625","0.000","0.000","0.439","13.600",""
"RelativeWin1Value","0","0","","24","","1.707","0.000","0.000","0.444","14.100",""
"RelativeWin2Value","0","0","","25","","1.794","0.000","0.000","0.449","14.700",""
"RelativeWin3Value","0","0","","26","","1.885","0.000","0.000","0.454","15.400",""
"RelativeWin4Value","0","0","","27","","1.980","0.000","0.000","0.459","15.900",""
"RelativeWin5Value","0","0","","28","","2.078","0.000","0.000","0.464","16.500",""
"[SlopeWin0Value]","0,0","","","29","","2.181","0.000","0.000","0.469","17.100",""
"[SlopeWin1Value]","0,0","","","30","","2.290","0.000","0.000","0.474","17.900",""
"[SlopeWin2Value]","0,0","","","31","","2.405","0.000","0.000","0.479","18.700",""
"[SlopeWin3Value]","0,0","","","32","","2.527","0.000","0.000","0.484","19.500",""
"[MonitorAreaFrom]","0,0","","","33","","2.654","0.000","0.000","0.489","20.500",""
"[MonitorAreaTo]","0,0","","","34","","2.785","0.000","0.000","0.494","21.500",""
"[MeasureValue1]","0,0","","","35","","2.922","0.000","0.000","0.499","22.500",""
"[MeasureValue2]","0,0","","","36","","3.059","0.000","0.000","0.504","23.400",""
"[MeasureValue3]","0,0","","","37","","3.193","0.000","0.000","0.509","24.200",""
"[MeasureValue4]","0,0","","","38","","3.329","0.000","0.000","0.514","24.900",""
"[XMin]","0","","","39","","3.476","0.000","0.000","0.519","25.800",""
"[YMin]","0","","","40","","3.622","0.000","0.000","0.524","26.500",""
"","","","","41","","3.769","0.000","0.000","0.529","27.200",""
"","","","","42","","3.916","0.000","0.000","0.534","27.700",""
"","","","","43","","4.063","0.000","0.000","0.539","28.100",""
"","","","","44","","4.196","0.000","0.000","0.544","28.100",""
"","","","","45","","4.347","0.000","0.000","0.549","28.400",""
"","","","","46","","4.500","0.000","0.000","0.554","28.700",""
"","","","","47","","4.650","0.000","0.000","0.559","29.100",""
"","","","","48","","4.794","0.000","0.000","0.563","29.200",""
"","","","","49","","4.946","0.000","0.000","0.568","29.300",""
"","","","","50","","5.096","0.000","0.000","0.573","29.400",""
"","","","","51","","5.247","0.000","0.000","0.578","29.500",""
"","","","","52","","5.395","0.000","0.000","0.583","29.500",""
"","","","","53","","5.545","0.000","0.000","0.588","29.500",""
"","","","","54","","5.695","0.000","0.000","0.593","29.900",""
"","","","","55","","5.844","0.000","0.000","0.598","29.900",""
"","","","","56","","5.993","0.000","0.000","0.603","29.800",""
"","","","","57","","6.144","0.000","0.000","0.608","29.800",""
"","","","","58","","6.293","0.000","0.000","0.613","29.900",""
"","","","","59","","6.444","0.000","0.000","0.618","29.900",""
"","","","","60","","6.592","0.000","0.000","0.623","29.800",""
"","","","","61","","6.743","0.000","0.000","0.628","29.800",""
"","","","","62","","6.893","0.000","0.000","0.633","29.900",""
"","","","","63","","7.032","0.000","0.000","0.638","29.600",""
"","","","","64","","7.193","0.000","0.000","0.643","29.900",""
"","","","","65","","7.344","0.000","0.000","0.648","29.900",""
"","","","","66","","7.495","0.000","0.000","0.653","29.900",""
"","","","","67","","7.640","0.000","0.000","0.658","29.800",""
"","","","","68","","7.790","0.000","0.000","0.663","29.800",""
"","","","","69","","7.942","0.000","0.000","0.668","29.900",""
"","","","","70","","8.093","0.000","0.000","0.673","29.900",""
"","","","","71","","8.244","0.000","0.000","0.678","29.900",""
"","","","","72","","8.388","0.000","0.000","0.683","29.800",""
"","","","","73","","8.535","0.000","0.000","0.688","30.000",""
"","","","","74","","8.692","0.000","0.000","0.693","29.900",""
"","","","","75","","8.843","0.000","0.000","0.698","29.900",""
"","","","","76","","8.979","0.000","0.000","0.703","29.600",""
"","","","","77","","9.140","0.000","0.000","0.708","29.900",""
"","","","","78","","9.293","0.000","0.000","0.713","30.000",""
"","","","","79","","9.445","0.000","0.000","0.718","30.000",""
"","","","","80","","9.594","0.000","0.000","0.723","29.900",""
"","","","","81","","9.741","0.000","0.000","0.728","29.900",""
"","","","","82","","9.891","0.000","0.000","0.733","30.000",""
"","","","","83","","10.044","0.000","0.000","0.738","30.100",""
"","","","","84","","10.193","0.000","0.000","0.743","29.900",""
"","","","","85","","10.343","0.000","0.000","0.748","29.900",""
"","","","","86","","10.493","0.000","0.000","0.753","30.200",""
"","","","","87","","10.645","0.000","0.000","0.758","30.000",""
"","","","","88","","10.794","0.000","0.000","0.763","29.900",""
"","","","","89","","10.945","0.000","0.000","0.768","29.900",""
"","","","","90","","11.096","0.000","0.000","0.773","30.000",""
"","","","","91","","11.243","0.000","0.000","0.778","29.900",""
"","","","","92","","11.381","0.000","0.000","0.783","29.700",""
"","","","","93","","11.536","0.000","0.000","0.788","29.700",""
"","","","","94","","11.691","0.000","0.000","0.793","29.900",""
"","","","","95","","11.843","0.000","0.000","0.798","29.900",""
"","","","","96","","11.994","0.000","0.000","0.803","29.900",""
"","","","","97","","12.146","0.000","0.000","0.808","29.900",""
"","","","","98","","12.297","0.000","0.000","0.813","30.000",""
"","","","","99","","12.448","0.000","0.000","0.818","30.000",""
"","","","","100","","12.597","0.000","0.000","0.823","29.900",""
"","","","","101","","12.745","0.000","0.000","0.828","29.900",""
"","","","","102","","12.897","0.000","0.000","0.833","30.200",""
"","","","","103","","13.048","0.000","0.000","0.838","30.100",""
"","","","","104","","13.195","0.000","0.000","0.843","30.000",""
"","","","","105","","13.346","0.000","0.000","0.848","30.000",""
"","","","","106","","13.497","0.000","0.000","0.853","30.000",""
"","","","","107","","13.648","0.000","0.000","0.858","29.900",""
"","","","","108","","13.797","0.000","0.000","0.863","29.900",""
"","","","","109","","13.948","0.000","0.000","0.868","29.900",""
"","","","","110","","14.096","0.000","0.000","0.873","29.900",""
"","","","","111","","14.248","0.000","0.000","0.878","30.000",""
"","","","","112","","14.397","0.000","0.000","0.883","29.900",""
"","","","","113","","14.548","0.000","0.000","0.888","29.900",""
"","","","","114","","14.699","0.000","0.000","0.893","30.000",""
"","","","","115","","14.850","0.000","0.000","0.898","30.000",""
"","","","","116","","14.999","0.000","0.000","0.903","29.900",""
"","","","","117","","15.150","0.000","0.000","0.908","29.900",""
"","","","","118","","15.300","0.000","0.000","0.913","30.000",""
"","","","","119","","15.451","0.000","0.000","0.918","30.000",""
"","","","","120","","15.600","0.000","0.000","0.923","30.000",""
"","","","","121","","15.751","0.000","0.000","0.928","30.000",""
"","","","","122","","15.901","0.000","0.000","0.933","30.000",""
"","","","","123","","16.050","0.000","0.000","0.938","30.000",""
"","","","","124","","16.199","0.000","0.000","0.943","29.900",""
"","","","","125","","16.349","0.000","0.000","0.948","29.900",""
"","","","","126","","16.491","0.000","0.000","0.953","29.700",""
"","","","","127","","16.652","0.000","0.000","0.958","29.900",""
"","","","","128","","16.800","0.000","0.000","0.963","29.900",""
"","","","","129","","16.951","0.000","0.000","0.968","29.900",""
"","","","","130","","17.100","0.000","0.000","0.973","29.900",""
"","","","","131","","17.251","0.000","0.000","0.978","29.900",""
"","","","","132","","17.400","0.000","0.000","0.983","29.900",""
"","","","","133","","17.549","0.000","0.000","0.988","29.900",""
"","","","","134","","17.701","0.000","0.000","0.993","29.900",""
"","","","","135","","17.848","0.000","0.000","0.998","29.900",""
"","","","","136","","17.992","0.000","0.000","1.003","29.900",""
"","","","","137","","18.153","0.000","0.000","1.008","29.900",""
"","","","","138","","18.304","0.000","0.000","1.013","30.000",""
"","","","","139","","18.453","0.000","0.000","1.018","29.900",""
"","","","","140","","18.603","0.000","0.000","1.023","30.000",""
"","","","","141","","18.754","0.000","0.000","1.028","30.000",""
"","","","","142","","18.893","0.000","0.000","1.032","29.800",""
"","","","","143","","19.056","0.000","0.000","1.037","30.000",""
"","","","","144","","19.204","0.000","0.000","1.042","30.000",""
"","","","","145","","19.354","0.000","0.000","1.047","30.000",""
"","","","","146","","19.504","0.000","0.000","1.052","30.100",""
