"ProgramID","1","CurveVersion","K100"
"ProgramName",""
"DateTime","2020/09/25 14:49:05"
"XAxisUnit","mm"
"YAxisUnit","kN"
"Result","OK","",""
"Tolerance Windows","-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,60000,0,50000,1,4,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"ProductSN","580181005"
"ComponentSN",""
"[NormalWindows0MinPositionPoint]","0,0"
"[NormalWindows0MaxPositionPoint]","0,0"
"[NormalWindows0MinForcePoint]","0,0","","","Index","BLANK","Position","Force","Analog","Time","Speed",""
"[NormalWindows0MaxForcePoint]","0,0","","","0","","0.000","0.000","0.000","0.000","0.000",""
"[NormalWindows1MinPositionPoint]","0,0","","","1","","0.070","0.000","0.000","0.289","1.400",""
"[NormalWindows1MaxPositionPoint]","0,0","","","2","","0.132","0.000","0.000","0.299","2.600",""
"[NormalWindows1MinForcePoint]","0,0","","","3","","0.200","0.000","0.000","0.309","3.900",""
"[NormalWindows1MaxForcePoint]","0,0","","","4","","0.274","0.000","0.000","0.319","5.400",""
"[NormalWindows2MinPositionPoint]","0,0","","","5","","0.353","0.000","0.000","0.329","6.600",""
"[NormalWindows2MaxPositionPoint]","0,0","","","6","","0.439","0.000","0.000","0.339","7.300",""
"[NormalWindows2MinForcePoint]","0,0","","","7","","0.529","0.000","0.000","0.349","7.800",""
"[NormalWindows2MaxForcePoint]","0,0","","","8","","0.625","0.000","0.000","0.359","8.400",""
"[NormalWindows3MinPositionPoint]","0,0","","","9","","0.721","0.000","0.000","0.369","8.800",""
"[NormalWindows3MaxPositionPoint]","0,0","","","10","","0.776","0.000","0.000","0.374","9.200",""
"[NormalWindows3MinForcePoint]","0,0","","","11","","0.833","0.000","0.000","0.379","9.500",""
"[NormalWindows3MaxForcePoint]","0,0","","","12","","0.890","0.000","0.000","0.384","9.800",""
"[UpLimitWindowMinPositionPoint]","0,0","","","13","","0.948","0.000","0.000","0.389","10.100",""
"[UpLimitWindowMaxPositionPoint]","0,0","","","14","","1.007","0.000","0.000","0.393","10.400",""
"[UpLimitWindowMinForcePoint]","0,0","","","15","","1.068","0.000","0.000","0.398","10.700",""
"[UpLimitWindowMaxForcePoint]","0,0","","","16","","1.131","0.000","0.000","0.403","11.000",""
"[LowLimitWindowMinPositionPoint]","0,0","","","17","","1.196","0.000","0.000","0.408","11.300",""
"[LowLimitWindowMaxPositionPoint]","0,0","","","18","","1.262","0.000","0.000","0.413","11.700",""
"[LowLimitWindowMinForcePoint]","0,0","","","19","","1.332","0.000","0.000","0.418","12.100",""
"[LowLimitWindowMaxForcePoint]","0,0","","","20","","1.405","0.000","0.000","0.423","12.500",""
"[XMax]","40.831","","","21","","1.474","0.000","0.000","0.428","12.700",""
"[YMax]","19.901","","","22","","1.556","0.000","0.000","0.433","13.200",""
"RelativeWin0Value","0","0","","23","","1.637","0.000","0.000","0.438","13.700",""
"RelativeWin1Value","0","0","","24","","1.720","0.000","0.000","0.443","14.100",""
"RelativeWin2Value","0","0","","25","","1.807","0.000","0.000","0.448","14.700",""
"RelativeWin3Value","0","0","","26","","1.899","0.000","0.000","0.453","15.200",""
"RelativeWin4Value","0","0","","27","","1.993","0.000","0.000","0.458","15.800",""
"RelativeWin5Value","0","0","","28","","2.093","0.000","0.000","0.463","16.500",""
"[SlopeWin0Value]","0,0","","","29","","2.196","0.000","0.000","0.468","17.200",""
"[SlopeWin1Value]","0,0","","","30","","2.306","0.000","0.000","0.473","17.900",""
"[SlopeWin2Value]","0,0","","","31","","2.424","0.000","0.000","0.478","18.900",""
"[SlopeWin3Value]","0,0","","","32","","2.547","0.000","0.000","0.483","19.700",""
"[MonitorAreaFrom]","0,0","","","33","","2.675","0.000","0.000","0.488","20.700",""
"[MonitorAreaTo]","0,0","","","34","","2.806","0.000","0.000","0.493","21.600",""
"[MeasureValue1]","0,0","","","35","","2.936","0.000","0.000","0.498","22.500",""
"[MeasureValue2]","0,0","","","36","","3.080","0.000","0.000","0.503","23.500",""
"[MeasureValue3]","0,0","","","37","","3.220","0.000","0.000","0.508","24.500",""
"[MeasureValue4]","0,0","","","38","","3.361","0.000","0.000","0.513","25.300",""
"[XMin]","0","","","39","","3.504","0.000","0.000","0.518","26.100",""
"[YMin]","0","","","40","","3.650","0.000","0.000","0.523","26.800",""
"","","","","41","","3.794","0.000","0.000","0.528","27.300",""
"","","","","42","","3.941","0.000","0.000","0.533","27.800",""
