"ProgramID","1","CurveVersion","K100"
"ProgramName",""
"DateTime","2020/09/25 11:04:32"
"XAxisUnit","mm"
"YAxisUnit","kN"
"Result","OK","",""
"Tolerance Windows","-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,60000,0,50000,1,4,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"ProductSN","580181005"
"ComponentSN",""
"[NormalWindows0MinPositionPoint]","0,0"
"[NormalWindows0MaxPositionPoint]","0,0"
"[NormalWindows0MinForcePoint]","0,0","","","Index","BLANK","Position","Force","Analog","Time","Speed",""
"[NormalWindows0MaxForcePoint]","0,0","","","0","","-0.001","0.000","0.000","0.000","0.000",""
"[NormalWindows1MinPositionPoint]","0,0","","","1","","0.064","0.000","0.000","0.289","1.200",""
"[NormalWindows1MaxPositionPoint]","0,0","","","2","","0.127","0.000","0.000","0.299","2.500",""
"[NormalWindows1MinForcePoint]","0,0","","","3","","0.192","0.000","0.000","0.309","3.800",""
"[NormalWindows1MaxForcePoint]","0,0","","","4","","0.269","0.000","0.000","0.319","5.300",""
"[NormalWindows2MinPositionPoint]","0,0","","","5","","0.346","0.000","0.000","0.329","6.400",""
"[NormalWindows2MaxPositionPoint]","0,0","","","6","","0.430","0.000","0.000","0.339","7.200",""
"[NormalWindows2MinForcePoint]","0,0","","","7","","0.523","0.000","0.000","0.349","7.800",""
"[NormalWindows2MaxForcePoint]","0,0","","","8","","0.618","0.000","0.000","0.359","8.400",""
"[NormalWindows3MinPositionPoint]","0,0","","","9","","0.669","0.000","0.000","0.364","8.700",""
"[NormalWindows3MaxPositionPoint]","0,0","","","10","","0.720","0.000","0.000","0.369","8.900",""
"[NormalWindows3MinForcePoint]","0,0","","","11","","0.773","0.000","0.000","0.374","9.200",""
"[NormalWindows3MaxForcePoint]","0,0","","","12","","0.827","0.000","0.000","0.379","9.500",""
"[UpLimitWindowMinPositionPoint]","0,0","","","13","","0.877","0.000","0.000","0.384","9.700",""
"[UpLimitWindowMaxPositionPoint]","0,0","","","14","","0.940","0.000","0.000","0.389","10.100",""
"[UpLimitWindowMinForcePoint]","0,0","","","15","","0.999","0.000","0.000","0.394","10.400",""
"[UpLimitWindowMaxForcePoint]","0,0","","","16","","1.060","0.000","0.000","0.399","10.700",""
"[LowLimitWindowMinPositionPoint]","0,0","","","17","","1.121","0.000","0.000","0.404","11.000",""
"[LowLimitWindowMaxPositionPoint]","0,0","","","18","","1.187","0.000","0.000","0.409","11.300",""
"[LowLimitWindowMinForcePoint]","0,0","","","19","","1.251","0.000","0.000","0.414","11.500",""
"[LowLimitWindowMaxForcePoint]","0,0","","","20","","1.317","0.000","0.000","0.419","11.800",""
"[XMax]","40.848","","","21","","1.386","0.000","0.000","0.424","12.200",""
"[YMax]","19.901","","","22","","1.468","0.000","0.000","0.429","12.700",""
"RelativeWin0Value","0","0","","23","","1.545","0.000","0.000","0.434","13.300",""
"RelativeWin1Value","0","0","","24","","1.626","0.000","0.000","0.439","13.600",""
"RelativeWin2Value","0","0","","25","","1.707","0.000","0.000","0.444","14.000",""
"RelativeWin3Value","0","0","","26","","1.788","0.000","0.000","0.449","14.500",""
"RelativeWin4Value","0","0","","27","","1.885","0.000","0.000","0.454","15.200",""
