"ProgramID","1","CurveVersion","K100"
"ProgramName",""
"DateTime","2020/09/29 14:18:53"
"XAxisUnit","mm"
"YAxisUnit","kN"
"Result","NOK","205,",""
"Tolerance Windows","-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,60000,0,50000,1,4,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"ProductSN","580181005"
"ComponentSN",""
"[NormalWindows0MinPositionPoint]","0,0"
"[NormalWindows0MaxPositionPoint]","0,0"
"[NormalWindows0MinForcePoint]","0,0","","","Index","BLANK","Position","Force","Analog","Time","Speed",""
"[NormalWindows0MaxForcePoint]","0,0","","","0","","0.000","0.000","0.000","0.001","0.000",""
"[NormalWindows1MinPositionPoint]","0,0","","","1","","0.050","0.000","0.000","0.286","0.900",""
"[NormalWindows1MaxPositionPoint]","0,0","","","2","","0.106","0.000","0.000","0.296","2.000",""
"[NormalWindows1MinForcePoint]","0,0","","","3","","0.172","0.000","0.000","0.306","3.400",""
"[NormalWindows1MaxForcePoint]","0,0","","","4","","0.242","0.000","0.000","0.316","4.700",""
"[NormalWindows2MinPositionPoint]","0,0","","","5","","0.322","0.000","0.000","0.326","6.100",""
"[NormalWindows2MaxPositionPoint]","0,0","","","6","","0.402","0.000","0.000","0.336","6.900",""
"[NormalWindows2MinForcePoint]","0,0","","","7","","0.492","0.000","0.000","0.346","7.600",""
"[NormalWindows2MaxForcePoint]","0,0","","","8","","0.584","0.000","0.000","0.356","8.100",""
"[NormalWindows3MinPositionPoint]","0,0","","","9","","0.635","0.000","0.000","0.361","8.500",""
"[NormalWindows3MaxPositionPoint]","0,0","","","10","","0.737","0.000","0.000","0.371","9.000",""
"[NormalWindows3MinForcePoint]","0,0","","","11","","0.790","0.000","0.000","0.376","9.300",""
"[NormalWindows3MaxForcePoint]","0,0","","","12","","0.845","0.000","0.000","0.381","9.600",""
"[UpLimitWindowMinPositionPoint]","0,0","","","13","","0.902","0.000","0.000","0.386","9.900",""
"[UpLimitWindowMaxPositionPoint]","0,0","","","14","","0.959","0.000","0.000","0.391","10.100",""
"[UpLimitWindowMinForcePoint]","0,0","","","15","","1.018","0.000","0.000","0.396","10.400",""
"[UpLimitWindowMaxForcePoint]","0,0","","","16","","1.080","0.000","0.000","0.401","10.800",""
"[LowLimitWindowMinPositionPoint]","0,0","","","17","","1.145","0.000","0.000","0.406","11.100",""
"[LowLimitWindowMaxPositionPoint]","0,0","","","18","","1.208","0.000","0.000","0.411","11.300",""
"[LowLimitWindowMinForcePoint]","0,0","","","19","","1.275","0.000","0.000","0.416","11.800",""
"[LowLimitWindowMaxForcePoint]","0,0","","","20","","1.348","0.000","0.000","0.421","12.100",""
"[XMax]","40.889","","","21","","1.420","0.000","0.000","0.426","12.500",""
"[YMax]","19.901","","","22","","1.494","0.000","0.000","0.431","12.900",""
"RelativeWin0Value","0","0","","23","","1.573","0.000","0.000","0.436","13.300",""
"RelativeWin1Value","0","0","","24","","1.655","0.000","0.000","0.441","13.800",""
"RelativeWin2Value","0","0","","25","","1.739","0.000","0.000","0.446","14.300",""
"RelativeWin3Value","0","0","","26","","1.820","0.000","0.000","0.451","14.700",""
"RelativeWin4Value","0","0","","27","","1.918","0.000","0.000","0.456","15.400",""
"RelativeWin5Value","0","0","","28","","2.013","0.000","0.000","0.461","16.000",""
"[SlopeWin0Value]","0,0","","","29","","2.114","0.000","0.000","0.466","16.700",""
"[SlopeWin1Value]","0,0","","","30","","2.219","0.000","0.000","0.471","17.300",""
"[SlopeWin2Value]","0,0","","","31","","2.327","0.000","0.000","0.476","18.000",""
"[SlopeWin3Value]","0,0","","","32","","2.446","0.000","0.000","0.481","18.900",""
"[MonitorAreaFrom]","0,0","","","33","","2.573","0.000","0.000","0.486","19.900",""
"[MonitorAreaTo]","0,0","","","34","","2.701","0.000","0.000","0.491","20.800",""
"[MeasureValue1]","0,0","","","35","","2.835","0.000","0.000","0.496","21.800",""
"[MeasureValue2]","0,0","","","36","","2.972","0.000","0.000","0.501","23.000",""
"[MeasureValue3]","0,0","","","37","","3.111","0.000","0.000","0.506","23.800",""
"[MeasureValue4]","0,0","","","38","","3.248","0.000","0.000","0.511","24.600",""
"[XMin]","0","","","39","","3.392","0.000","0.000","0.516","25.500",""
"[YMin]","0","","","40","","3.527","0.000","0.000","0.521","26.100",""
"","","","","41","","3.680","0.000","0.000","0.526","27.000",""
"","","","","42","","3.823","0.000","0.000","0.531","27.500",""
"","","","","43","","3.963","0.000","0.000","0.536","27.700",""
"","","","","44","","4.113","0.000","0.000","0.541","28.100",""
"","","","","45","","4.263","0.000","0.000","0.546","28.500",""
"","","","","46","","4.408","0.000","0.000","0.551","28.600",""
"","","","","47","","4.550","0.000","0.000","0.556","28.700",""
"","","","","48","","4.703","0.000","0.000","0.561","29.000",""
"","","","","49","","4.856","0.000","0.000","0.566","29.200",""
"","","","","50","","5.000","0.000","0.000","0.571","29.400",""
"","","","","51","","5.151","0.000","0.000","0.575","29.300",""
"","","","","52","","5.301","0.000","0.000","0.580","29.400",""
"","","","","53","","5.440","0.000","0.000","0.585","29.400",""
"","","","","54","","5.600","0.000","0.000","0.590","29.600",""
"","","","","55","","5.749","0.000","0.000","0.595","29.600",""
"","","","","56","","5.899","0.000","0.000","0.600","29.700",""
"","","","","57","","6.048","0.000","0.000","0.605","29.800",""
"","","","","58","","6.196","0.000","0.000","0.610","29.800",""
"","","","","59","","6.340","0.000","0.000","0.615","29.600",""
"","","","","60","","6.495","0.000","0.000","0.620","29.800",""
"","","","","61","","6.649","0.000","0.000","0.625","29.900",""
"","","","","62","","6.796","0.000","0.000","0.630","29.800",""
"","","","","63","","6.947","0.000","0.000","0.635","30.100",""
"","","","","64","","7.097","0.000","0.000","0.640","29.900",""
"","","","","65","","7.248","0.000","0.000","0.645","29.900",""
"","","","","66","","7.395","0.000","0.000","0.650","29.800",""
"","","","","67","","7.546","0.000","0.000","0.655","29.900",""
"","","","","68","","7.697","0.000","0.000","0.660","29.900",""
"","","","","69","","7.848","0.000","0.000","0.665","30.100",""
