"ProgramID","1","CurveVersion","K100"
"ProgramName",""
"DateTime","2020/06/08 15:20:34"
"XAxisUnit","mm"
"YAxisUnit","kN"
"Result","OK","",""
"Tolerance Windows","-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,60000,0,50000,1,4,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"ProductSN","580181005"
"ComponentSN",""
"[NormalWindows0MinPositionPoint]","0,0"
"[NormalWindows0MaxPositionPoint]","0,0"
"[NormalWindows0MinForcePoint]","0,0","","","Index","BLANK","Position","Force","Analog","Time","Speed",""
"[NormalWindows0MaxForcePoint]","0,0","","","0","","0.000","0.000","0.000","0.000","0.000",""
"[NormalWindows1MinPositionPoint]","0,0","","","1","","0.053","0.000","0.000","0.284","1.000",""
"[NormalWindows1MaxPositionPoint]","0,0","","","2","","0.110","0.000","0.000","0.294","2.100",""
"[NormalWindows1MinForcePoint]","0,0","","","3","","0.175","0.000","0.000","0.304","3.400",""
"[NormalWindows1MaxForcePoint]","0,0","","","4","","0.247","0.000","0.000","0.314","4.900",""
"[NormalWindows2MinPositionPoint]","0,0","","","5","","0.323","0.000","0.000","0.323","6.200",""
"[NormalWindows2MaxPositionPoint]","0,0","","","6","","0.407","0.000","0.000","0.333","7.000",""
"[NormalWindows2MinForcePoint]","0,0","","","7","","0.497","0.000","0.000","0.343","7.700",""
"[NormalWindows2MaxForcePoint]","0,0","","","8","","0.590","0.000","0.000","0.353","8.200",""
"[NormalWindows3MinPositionPoint]","0,0","","","9","","0.640","0.000","0.000","0.358","8.500",""
"[NormalWindows3MaxPositionPoint]","0,0","","","10","","0.690","0.000","0.000","0.363","8.800",""
"[NormalWindows3MinForcePoint]","0,0","","","11","","0.789","0.000","0.000","0.373","9.200",""
"[NormalWindows3MaxForcePoint]","0,0","","","12","","0.848","0.000","0.000","0.378","9.600",""
"[UpLimitWindowMinPositionPoint]","0,0","","","13","","0.906","0.000","0.000","0.383","9.900",""
"[UpLimitWindowMaxPositionPoint]","0,0","","","14","","0.964","0.000","0.000","0.388","10.200",""
"[UpLimitWindowMinForcePoint]","0,0","","","15","","1.024","0.000","0.000","0.393","10.400",""
"[UpLimitWindowMaxForcePoint]","0,0","","","16","","1.086","0.000","0.000","0.398","10.800",""
"[LowLimitWindowMinPositionPoint]","0,0","","","17","","1.151","0.000","0.000","0.403","11.100",""
"[LowLimitWindowMaxPositionPoint]","0,0","","","18","","1.216","0.000","0.000","0.408","11.400",""
"[LowLimitWindowMinForcePoint]","0,0","","","19","","1.282","0.000","0.000","0.413","11.700",""
"[LowLimitWindowMaxForcePoint]","0,0","","","20","","1.351","0.000","0.000","0.418","12.200",""
"[XMax]","46.327","","","21","","1.424","0.000","0.000","0.423","12.600",""
"[YMax]","19.901","","","22","","1.500","0.000","0.000","0.428","13.000",""
"RelativeWin0Value","0","0","","23","","1.572","0.000","0.000","0.433","13.200",""
"RelativeWin1Value","0","0","","24","","1.656","0.000","0.000","0.438","13.700",""
