"ProgramID","1","CurveVersion","K100"
"ProgramName",""
"DateTime","2020/09/29 10:55:24"
"XAxisUnit","mm"
"YAxisUnit","kN"
"Result","OK","",""
"Tolerance Windows","-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,60000,0,50000,1,4,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"ProductSN","580181005"
"ComponentSN",""
"[NormalWindows0MinPositionPoint]","0,0"
"[NormalWindows0MaxPositionPoint]","0,0"
"[NormalWindows0MinForcePoint]","0,0","","","Index","BLANK","Position","Force","Analog","Time","Speed",""
"[NormalWindows0MaxForcePoint]","0,0","","","0","","0.000","0.000","0.000","0.000","0.000",""
"[NormalWindows1MinPositionPoint]","0,0","","","1","","0.072","0.000","0.000","0.293","1.400",""
"[NormalWindows1MaxPositionPoint]","0,0","","","2","","0.133","0.000","0.000","0.303","2.600",""
"[NormalWindows1MinForcePoint]","0,0","","","3","","0.202","0.000","0.000","0.313","4.000",""
"[NormalWindows1MaxForcePoint]","0,0","","","4","","0.275","0.000","0.000","0.323","5.400",""
"[NormalWindows2MinPositionPoint]","0,0","","","5","","0.351","0.000","0.000","0.333","6.500",""
"[NormalWindows2MaxPositionPoint]","0,0","","","6","","0.437","0.000","0.000","0.343","7.200",""
"[NormalWindows2MinForcePoint]","0,0","","","7","","0.532","0.000","0.000","0.353","7.900",""
"[NormalWindows2MaxForcePoint]","0,0","","","8","","0.625","0.000","0.000","0.363","8.400",""
"[NormalWindows3MinPositionPoint]","0,0","","","9","","0.679","0.000","0.000","0.368","8.700",""
"[NormalWindows3MaxPositionPoint]","0,0","","","10","","0.776","0.000","0.000","0.378","9.200",""
"[NormalWindows3MinForcePoint]","0,0","","","11","","0.835","0.000","0.000","0.383","9.600",""
"[NormalWindows3MaxForcePoint]","0,0","","","12","","0.888","0.000","0.000","0.388","9.700",""
"[UpLimitWindowMinPositionPoint]","0,0","","","13","","0.951","0.000","0.000","0.393","10.200",""
"[UpLimitWindowMaxPositionPoint]","0,0","","","14","","1.011","0.000","0.000","0.398","10.400",""
"[UpLimitWindowMinForcePoint]","0,0","","","15","","1.072","0.000","0.000","0.403","10.700",""
"[UpLimitWindowMaxForcePoint]","0,0","","","16","","1.135","0.000","0.000","0.408","11.000",""
"[LowLimitWindowMinPositionPoint]","0,0","","","17","","1.200","0.000","0.000","0.413","11.400",""
"[LowLimitWindowMaxPositionPoint]","0,0","","","18","","1.268","0.000","0.000","0.418","11.700",""
"[LowLimitWindowMinForcePoint]","0,0","","","19","","1.337","0.000","0.000","0.423","12.100",""
"[LowLimitWindowMaxForcePoint]","0,0","","","20","","1.408","0.000","0.000","0.428","12.500",""
"[XMax]","40.857","","","21","","1.484","0.000","0.000","0.433","12.900",""
"[YMax]","19.901","","","22","","1.560","0.000","0.000","0.438","13.300",""
"RelativeWin0Value","0","0","","23","","1.641","0.000","0.000","0.443","13.700",""
"RelativeWin1Value","0","0","","24","","1.724","0.000","0.000","0.448","14.200",""
"RelativeWin2Value","0","0","","25","","1.812","0.000","0.000","0.453","14.700",""
"RelativeWin3Value","0","0","","26","","1.898","0.000","0.000","0.458","15.200",""
"RelativeWin4Value","0","0","","27","","1.998","0.000","0.000","0.463","15.900",""
"RelativeWin5Value","0","0","","28","","2.096","0.000","0.000","0.468","16.500",""
"[SlopeWin0Value]","0,0","","","29","","2.202","0.000","0.000","0.473","17.200",""
"[SlopeWin1Value]","0,0","","","30","","2.312","0.000","0.000","0.478","18.000",""
"[SlopeWin2Value]","0,0","","","31","","2.429","0.000","0.000","0.483","18.800",""
"[SlopeWin3Value]","0,0","","","32","","2.550","0.000","0.000","0.488","19.700",""
"[MonitorAreaFrom]","0,0","","","33","","2.679","0.000","0.000","0.493","20.700",""
"[MonitorAreaTo]","0,0","","","34","","2.805","0.000","0.000","0.498","21.500",""
"[MeasureValue1]","0,0","","","35","","2.950","0.000","0.000","0.503","22.600",""
"[MeasureValue2]","0,0","","","36","","3.088","0.000","0.000","0.508","23.700",""
"[MeasureValue3]","0,0","","","37","","3.228","0.000","0.000","0.513","24.500",""
"[MeasureValue4]","0,0","","","38","","3.362","0.000","0.000","0.518","25.200",""
"[XMin]","0","","","39","","3.502","0.000","0.000","0.523","25.900",""
"[YMin]","0","","","40","","3.656","0.000","0.000","0.528","26.800",""
"","","","","41","","3.799","0.000","0.000","0.533","27.300",""
"","","","","42","","3.943","0.000","0.000","0.538","27.700",""
"","","","","43","","4.091","0.000","0.000","0.543","28.100",""
"","","","","44","","4.237","0.000","0.000","0.548","28.500",""
"","","","","45","","4.379","0.000","0.000","0.553","28.500",""
"","","","","46","","4.519","0.000","0.000","0.558","28.500",""
"","","","","47","","4.672","0.000","0.000","0.563","28.800",""
"","","","","48","","4.825","0.000","0.000","0.568","29.200",""
"","","","","49","","4.976","0.000","0.000","0.573","29.400",""
"","","","","50","","5.127","0.000","0.000","0.578","29.300",""
"","","","","51","","5.277","0.000","0.000","0.583","29.500",""
"","","","","52","","5.426","0.000","0.000","0.588","29.600",""
"","","","","53","","5.576","0.000","0.000","0.593","29.600",""
"","","","","54","","5.726","0.000","0.000","0.598","29.700",""
"","","","","55","","5.876","0.000","0.000","0.603","29.800",""
"","","","","56","","6.024","0.000","0.000","0.608","30.000",""
"","","","","57","","6.172","0.000","0.000","0.613","29.900",""
"","","","","58","","6.314","0.000","0.000","0.618","29.700",""
"","","","","59","","6.460","0.000","0.000","0.623","29.600",""
"","","","","60","","6.605","0.000","0.000","0.628","29.500",""
"","","","","61","","6.767","0.000","0.000","0.633","29.700",""
"","","","","62","","6.916","0.000","0.000","0.638","29.700",""
"","","","","63","","7.058","0.000","0.000","0.643","29.500",""
"","","","","64","","7.215","0.000","0.000","0.648","29.700",""
"","","","","65","","7.365","0.000","0.000","0.653","29.700",""
"","","","","66","","7.524","0.000","0.000","0.658","29.900",""
"","","","","67","","7.663","0.000","0.000","0.663","29.700",""
"","","","","68","","7.823","0.000","0.000","0.668","30.100",""
"","","","","69","","7.972","0.000","0.000","0.673","30.100",""
"","","","","70","","8.122","0.000","0.000","0.678","30.200",""
"","","","","71","","8.273","0.000","0.000","0.683","30.000",""
"","","","","72","","8.418","0.000","0.000","0.688","29.900",""
"","","","","73","","8.568","0.000","0.000","0.693","30.100",""
"","","","","74","","8.725","0.000","0.000","0.698","30.100",""
"","","","","75","","8.876","0.000","0.000","0.703","30.100",""
"","","","","76","","9.021","0.000","0.000","0.708","29.800",""
"","","","","77","","9.173","0.000","0.000","0.713","30.100",""
"","","","","78","","9.324","0.000","0.000","0.718","29.900",""
"","","","","79","","9.464","0.000","0.000","0.723","29.700",""
"","","","","80","","9.610","0.000","0.000","0.728","29.700",""
"","","","","81","","9.767","0.000","0.000","0.733","29.800",""
"","","","","82","","9.921","0.000","0.000","0.738","30.000",""
"","","","","83","","10.074","0.000","0.000","0.743","30.000",""
"","","","","84","","10.224","0.000","0.000","0.748","29.900",""
"","","","","85","","10.376","0.000","0.000","0.753","29.900",""
"","","","","86","","10.517","0.000","0.000","0.758","29.800",""
"","","","","87","","10.675","0.000","0.000","0.762","29.900",""
"","","","","88","","10.824","0.000","0.000","0.767","29.900",""
"","","","","89","","10.975","0.000","0.000","0.772","30.100",""
"","","","","90","","11.126","0.000","0.000","0.777","30.200",""
"","","","","91","","11.276","0.000","0.000","0.782","30.100",""
"","","","","92","","11.425","0.000","0.000","0.787","30.000",""
"","","","","93","","11.569","0.000","0.000","0.792","29.800",""
"","","","","94","","11.724","0.000","0.000","0.797","29.900",""
"","","","","95","","11.877","0.000","0.000","0.802","29.900",""
"","","","","96","","12.025","0.000","0.000","0.807","30.100",""
"","","","","97","","12.176","0.000","0.000","0.812","29.900",""
"","","","","98","","12.327","0.000","0.000","0.817","30.000",""
"","","","","99","","12.479","0.000","0.000","0.822","30.000",""
"","","","","100","","12.627","0.000","0.000","0.827","29.900",""
"","","","","101","","12.771","0.000","0.000","0.832","29.800",""
"","","","","102","","12.925","0.000","0.000","0.837","29.900",""
"","","","","103","","13.080","0.000","0.000","0.842","30.100",""
"","","","","104","","13.226","0.000","0.000","0.847","29.900",""
"","","","","105","","13.377","0.000","0.000","0.852","29.900",""
"","","","","106","","13.528","0.000","0.000","0.857","30.000",""
"","","","","107","","13.678","0.000","0.000","0.862","29.900",""
"","","","","108","","13.822","0.000","0.000","0.867","29.800",""
"","","","","109","","13.972","0.000","0.000","0.872","29.800",""
"","","","","110","","14.129","0.000","0.000","0.877","30.000",""
"","","","","111","","14.280","0.000","0.000","0.882","30.100",""
"","","","","112","","14.428","0.000","0.000","0.887","30.000",""
"","","","","113","","14.580","0.000","0.000","0.892","29.900",""
"","","","","114","","14.730","0.000","0.000","0.897","30.000",""
"","","","","115","","14.868","0.000","0.000","0.902","29.700",""
"","","","","116","","15.031","0.000","0.000","0.907","30.000",""
"","","","","117","","15.181","0.000","0.000","0.912","30.000",""
"","","","","118","","15.332","0.000","0.000","0.917","30.100",""
"","","","","119","","15.477","0.000","0.000","0.922","30.000",""
"","","","","120","","15.629","0.000","0.000","0.927","29.900",""
"","","","","121","","15.780","0.000","0.000","0.932","29.900",""
"","","","","122","","15.922","0.000","0.000","0.937","29.800",""
"","","","","123","","16.081","0.000","0.000","0.942","29.900",""
"","","","","124","","16.225","0.000","0.000","0.947","29.800",""
"","","","","125","","16.367","0.000","0.000","0.952","29.900",""
"","","","","126","","16.520","0.000","0.000","0.957","29.700",""
"","","","","127","","16.674","0.000","0.000","0.962","29.800",""
"","","","","128","","16.828","0.000","0.000","0.967","29.800",""
"","","","","129","","16.980","0.000","0.000","0.972","30.000",""
"","","","","130","","17.132","0.000","0.000","0.977","30.000",""
"","","","","131","","17.280","0.000","0.000","0.982","29.900",""
"","","","","132","","17.431","0.000","0.000","0.987","30.100",""
"","","","","133","","17.582","0.000","0.000","0.992","29.900",""
"","","","","134","","17.733","0.000","0.000","0.997","30.100",""
"","","","","135","","17.869","0.000","0.000","1.002","29.900",""
"","","","","136","","18.026","0.000","0.000","1.007","30.000",""
"","","","","137","","18.177","0.000","0.000","1.012","30.000",""
"","","","","138","","18.334","0.000","0.000","1.017","30.000",""
"","","","","139","","18.482","0.000","0.000","1.022","29.900",""
"","","","","140","","18.633","0.000","0.000","1.027","29.900",""
"","","","","141","","18.782","0.000","0.000","1.032","29.900",""
"","","","","142","","18.934","0.000","0.000","1.037","30.000",""
"","","","","143","","19.079","0.000","0.000","1.042","29.800",""
"","","","","144","","19.232","0.000","0.000","1.047","29.900",""
"","","","","145","","19.383","0.000","0.000","1.052","30.200",""
"","","","","146","","19.534","0.000","0.000","1.057","30.100",""
"","","","","147","","19.682","0.000","0.000","1.062","30.000",""
"","","","","148","","19.833","0.000","0.000","1.067","29.900",""
"","","","","149","","19.976","0.000","0.000","1.072","29.800",""
"","","","","150","","20.133","0.000","0.000","1.077","29.900",""
"","","","","151","","20.284","0.000","0.000","1.082","29.900",""
"","","","","152","","20.434","0.000","0.000","1.087","29.900",""
"","","","","153","","20.577","0.000","0.000","1.092","29.900",""
"","","","","154","","20.727","0.000","0.000","1.097","29.800",""
"","","","","155","","20.879","0.000","0.000","1.102","29.800",""
"","","","","156","","21.032","0.000","0.000","1.107","29.900",""
"","","","","157","","21.181","0.000","0.000","1.112","29.900",""
"","","","","158","","21.333","0.000","0.000","1.117","29.900",""
"","","","","159","","21.484","0.000","0.000","1.122","30.100",""
"","","","","160","","21.630","0.000","0.000","1.127","29.800",""
"","","","","161","","21.780","0.000","0.000","1.132","29.800",""
"","","","","162","","21.935","0.000","0.000","1.137","29.900",""
"","","","","163","","22.083","0.000","0.000","1.142","30.000",""
"","","","","164","","22.235","0.000","0.000","1.147","30.100",""
"","","","","165","","22.386","0.000","0.000","1.152","30.000",""
"","","","","166","","22.536","0.000","0.000","1.157","30.000",""
"","","","","167","","22.685","0.000","0.000","1.162","30.000",""
"","","","","168","","22.836","0.000","0.000","1.167","30.000",""
"","","","","169","","22.987","0.000","0.000","1.172","30.000",""
"","","","","170","","23.138","0.000","0.000","1.177","30.100",""
"","","","","171","","23.287","0.000","0.000","1.182","30.000",""
"","","","","172","","23.436","0.000","0.000","1.187","29.900",""
"","","","","173","","23.587","0.000","0.000","1.192","30.000",""
"","","","","174","","23.737","0.000","0.000","1.197","30.000",""
"","","","","175","","23.883","0.000","0.000","1.202","29.800",""
"","","","","176","","24.028","0.000","0.000","1.207","29.800",""
"","","","","177","","24.188","0.000","0.000","1.212","30.000",""
"","","","","178","","24.329","0.000","0.000","1.217","29.800",""
"","","","","179","","24.489","0.000","0.000","1.222","29.900",""
"","","","","180","","24.640","0.000","0.000","1.227","29.900",""
"","","","","181","","24.789","0.000","0.000","1.231","29.900",""
"","","","","182","","24.940","0.000","0.000","1.236","30.000",""
"","","","","183","","25.089","0.000","0.000","1.241","29.900",""
"","","","","184","","25.239","0.000","0.000","1.246","29.900",""
"","","","","185","","25.388","0.000","0.000","1.251","30.000",""
"","","","","186","","25.540","0.000","0.000","1.256","30.100",""
"","","","","187","","25.685","0.000","0.000","1.261","29.800",""
"","","","","188","","25.829","0.000","0.000","1.266","29.900",""
"","","","","189","","25.984","0.000","0.000","1.271","29.800",""
"","","","","190","","26.138","0.000","0.000","1.276","29.900",""
"","","","","191","","26.288","0.000","0.000","1.281","29.900",""
"","","","","192","","26.433","0.000","0.000","1.286","29.800",""
"","","","","193","","26.585","0.000","0.000","1.291","29.800",""
"","","","","194","","26.729","0.000","0.000","1.296","29.700",""
"","","","","195","","26.887","0.000","0.000","1.301","29.900",""
"","","","","196","","27.037","0.000","0.000","1.306","29.900",""
"","","","","197","","27.190","0.000","0.000","1.311","30.000",""
"","","","","198","","27.342","0.000","0.000","1.316","30.200",""
"","","","","199","","27.492","0.000","0.000","1.321","30.100",""
"","","","","200","","27.642","0.000","0.000","1.326","30.000",""
"","","","","201","","27.793","0.000","0.000","1.331","30.000",""
"","","","","202","","27.942","0.000","0.000","1.336","30.100",""
"","","","","203","","28.091","0.000","0.000","1.341","30.000",""
"","","","","204","","28.242","0.000","0.000","1.346","30.200",""
"","","","","205","","28.393","0.000","0.000","1.351","30.000",""
"","","","","206","","28.544","0.000","0.000","1.356","30.000",""
"","","","","207","","28.681","0.000","0.000","1.361","29.700",""
"","","","","208","","28.843","0.000","0.000","1.366","29.900",""
"","","","","209","","28.994","0.000","0.000","1.371","30.000",""
"","","","","210","","29.140","0.000","0.000","1.376","29.900",""
"","","","","211","","29.291","0.000","0.000","1.381","29.900",""
"","","","","212","","29.442","0.000","0.000","1.386","29.900",""
"","","","","213","","29.593","0.000","0.000","1.391","30.000",""
"","","","","214","","29.744","0.000","0.000","1.396","30.000",""
"","","","","215","","29.892","0.000","0.000","1.401","29.900",""
"","","","","216","","30.044","0.000","0.000","1.406","29.900",""
"","","","","217","","30.195","0.000","0.000","1.411","30.200",""
"","","","","218","","30.346","0.000","0.000","1.416","30.000",""
"","","","","219","","30.493","0.000","0.000","1.421","29.900",""
"","","","","220","","30.634","0.000","0.000","1.426","29.800",""
"","","","","221","","30.780","0.000","0.000","1.431","29.700",""
"","","","","222","","30.922","0.000","0.000","1.436","29.500",""
"","","","","223","","31.050","0.000","0.000","1.441","29.000",""
"","","","","224","","31.179","0.000","0.000","1.446","28.600",""
"","","","","225","","31.301","0.000","0.000","1.451","28.100",""
"","","","","226","","31.420","0.000","0.000","1.456","27.400",""
"","","","","227","","31.532","0.000","0.000","1.461","26.600",""
"","","","","228","","31.640","0.000","0.000","1.466","25.800",""
"","","","","229","","31.744","0.000","0.000","1.471","24.900",""
"","","","","230","","31.844","0.000","0.000","1.476","24.100",""
"","","","","231","","31.940","0.000","0.000","1.481","23.100",""
"","","","","232","","32.033","0.000","0.000","1.486","22.100",""
"","","","","233","","32.118","0.000","0.000","1.491","21.200",""
"","","","","234","","32.209","0.000","0.000","1.496","20.500",""
"","","","","235","","32.292","0.000","0.000","1.501","19.700",""
"","","","","236","","32.372","0.000","0.000","1.506","18.900",""
"","","","","237","","32.451","0.000","0.000","1.511","18.300",""
"","","","","238","","32.525","0.000","0.000","1.516","17.600",""
"","","","","239","","32.595","0.000","0.000","1.521","16.900",""
"","","","","240","","32.661","0.000","0.000","1.526","16.200",""
"","","","","241","","32.734","0.000","0.000","1.531","15.800",""
"","","","","242","","32.802","0.000","0.000","1.536","15.300",""
"","","","","243","","32.861","0.000","0.000","1.541","14.800",""
"","","","","244","","32.928","0.000","0.000","1.546","14.300",""
"","","","","245","","32.989","0.000","0.000","1.551","13.800",""
"","","","","246","","33.048","0.000","0.000","1.556","13.400",""
"","","","","247","","33.101","0.000","0.000","1.561","12.900",""
"","","","","248","","33.161","0.000","0.000","1.566","12.600",""
"","","","","249","","33.212","0.000","0.000","1.571","12.200",""
"","","","","250","","33.268","0.000","0.000","1.576","12.000",""
"","","","","251","","33.319","0.000","0.000","1.581","11.600",""
"","","","","252","","33.370","0.000","0.000","1.586","11.300",""
"","","","","253","","33.420","0.000","0.000","1.591","11.100",""
"","","","","254","","33.515","0.000","0.000","1.601","10.400",""
"","","","","255","","33.606","0.000","0.000","1.611","10.000",""
"","","","","256","","33.693","0.000","0.000","1.621","9.500",""
"","","","","257","","33.777","0.000","0.000","1.631","9.100",""
"","","","","258","","33.852","0.000","0.000","1.641","8.500",""
"","","","","259","","33.914","0.000","0.000","1.656","6.900",""
"","","","","260","","33.965","0.000","0.000","1.686","2.800",""
"","","","","261","","33.997","0.000","0.000","1.790","0.000",""
"","","","","262","","34.051","0.000","0.000","2.524","1.000",""
"","","","","263","","34.102","0.000","0.000","2.544","2.000",""
"","","","","264","","34.157","0.000","0.000","2.564","2.500",""
"","","","","265","","34.215","0.000","0.000","2.584","2.700",""
"","","","","266","","34.268","0.000","0.000","2.604","2.700",""
"","","","","267","","34.326","0.000","0.000","2.624","2.700",""
"","","","","268","","34.376","0.000","0.000","2.639","2.800",""
"","","","","269","","34.437","0.000","0.000","2.658","3.000",""
"","","","","270","","34.497","0.000","0.000","2.678","3.000",""
"","","","","271","","34.557","0.000","0.000","2.698","2.900",""
"","","","","272","","34.613","0.000","0.000","2.718","2.800",""
"","","","","273","","34.675","0.000","0.000","2.738","2.900",""
"","","","","274","","34.737","0.000","0.000","2.758","2.900",""
"","","","","275","","34.796","0.000","0.000","2.778","3.000",""
"","","","","276","","34.857","0.000","0.000","2.798","2.900",""
"","","","","277","","34.911","0.000","0.000","2.818","2.900",""
"","","","","278","","34.976","0.000","0.000","2.838","2.900",""
"","","","","279","","35.037","0.000","0.000","2.858","2.900",""
"","","","","280","","35.096","0.000","0.000","2.878","2.900",""
"","","","","281","","35.157","0.000","0.000","2.898","2.900",""
"","","","","282","","35.214","0.000","0.000","2.918","3.000",""
"","","","","283","","35.273","0.000","0.000","2.938","2.800",""
"","","","","284","","35.336","0.000","0.000","2.958","2.900",""
"","","","","285","","35.397","0.000","0.000","2.978","2.900",""
"","","","","286","","35.456","0.000","0.000","2.998","2.900",""
"","","","","287","","35.516","0.000","0.000","3.018","2.900",""
"","","","","288","","35.576","0.000","0.000","3.038","3.000",""
"","","","","289","","35.637","0.000","0.000","3.058","3.100",""
"","","","","290","","35.697","0.000","0.000","3.078","2.900",""
"","","","","291","","35.758","0.000","0.000","3.098","3.000",""
"","","","","292","","35.815","0.000","0.000","3.117","2.900",""
"","","","","293","","35.877","0.000","0.000","3.137","2.900",""
"","","","","294","","35.936","0.000","0.000","3.157","2.900",""
"","","","","295","","35.993","0.000","0.000","3.177","2.900",""
"","","","","296","","36.056","0.000","0.000","3.197","3.000",""
"","","","","297","","36.118","0.000","0.000","3.217","2.900",""
"","","","","298","","36.179","0.000","0.000","3.237","3.000",""
"","","","","299","","36.239","0.000","0.000","3.257","2.900",""
"","","","","300","","36.298","0.000","0.000","3.277","2.900",""
"","","","","301","","36.356","0.000","0.000","3.297","2.900",""
"","","","","302","","36.419","0.000","0.000","3.317","2.900",""
"","","","","303","","36.479","0.000","0.000","3.337","2.900",""
"","","","","304","","36.539","0.000","0.000","3.357","3.000",""
"","","","","305","","36.599","0.000","0.000","3.377","2.900",""
"","","","","306","","36.659","0.000","0.000","3.397","2.900",""
"","","","","307","","36.718","0.000","0.000","3.417","2.900",""
"","","","","308","","36.773","0.000","0.000","3.437","2.800",""
"","","","","309","","36.838","0.000","0.000","3.457","3.000",""
"","","","","310","","36.896","0.000","0.000","3.477","2.900",""
"","","","","311","","36.959","0.000","0.000","3.497","3.000",""
"","","","","312","","37.019","0.000","0.000","3.517","2.900",""
"","","","","313","","37.072","0.000","0.000","3.537","2.800",""
"","","","","314","","37.123","0.000","0.000","3.552","2.900",""
"","","","","315","","37.178","0.000","0.000","3.572","2.800",""
"","","","","316","","37.228","0.000","0.000","3.586","3.000",""
"","","","","317","","37.288","0.000","0.000","3.606","2.900",""
"","","","","318","","37.346","0.000","0.000","3.626","2.900",""
"","","","","319","","37.405","0.000","0.000","3.646","2.800",""
"","","","","320","","37.469","0.000","0.000","3.666","3.100",""
"","","","","321","","37.528","0.000","0.000","3.686","2.900",""
"","","","","322","","37.589","0.000","0.000","3.706","2.900",""
