"ProgramID","1","CurveVersion","K100"
"ProgramName",""
"DateTime","2020/09/29 10:32:14"
"XAxisUnit","mm"
"YAxisUnit","kN"
"Result","OK","",""
"Tolerance Windows","-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,60000,0,50000,1,4,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"ProductSN","580181005"
"ComponentSN",""
"[NormalWindows0MinPositionPoint]","0,0"
"[NormalWindows0MaxPositionPoint]","0,0"
"[NormalWindows0MinForcePoint]","0,0","","","Index","BLANK","Position","Force","Analog","Time","Speed",""
"[NormalWindows0MaxForcePoint]","0,0","","","0","","0.000","0.000","0.000","0.001","0.000",""
"[NormalWindows1MinPositionPoint]","0,0","","","1","","0.072","0.000","0.000","0.295","1.400",""
"[NormalWindows1MaxPositionPoint]","0,0","","","2","","0.132","0.000","0.000","0.305","2.600",""
"[NormalWindows1MinForcePoint]","0,0","","","3","","0.202","0.000","0.000","0.315","4.000",""
"[NormalWindows1MaxForcePoint]","0,0","","","4","","0.277","0.000","0.000","0.325","5.400",""
"[NormalWindows2MinPositionPoint]","0,0","","","5","","0.357","0.000","0.000","0.335","6.600",""
"[NormalWindows2MaxPositionPoint]","0,0","","","6","","0.440","0.000","0.000","0.345","7.300",""
"[NormalWindows2MinForcePoint]","0,0","","","7","","0.532","0.000","0.000","0.355","7.900",""
"[NormalWindows2MaxForcePoint]","0,0","","","8","","0.630","0.000","0.000","0.365","8.400",""
"[NormalWindows3MinPositionPoint]","0,0","","","9","","0.729","0.000","0.000","0.374","8.900",""
"[NormalWindows3MaxPositionPoint]","0,0","","","10","","0.782","0.000","0.000","0.379","9.200",""
"[NormalWindows3MinForcePoint]","0,0","","","11","","0.839","0.000","0.000","0.384","9.500",""
"[NormalWindows3MaxForcePoint]","0,0","","","12","","0.891","0.000","0.000","0.389","9.700",""
"[UpLimitWindowMinPositionPoint]","0,0","","","13","","0.953","0.000","0.000","0.394","10.100",""
"[UpLimitWindowMaxPositionPoint]","0,0","","","14","","1.009","0.000","0.000","0.399","10.400",""
"[UpLimitWindowMinForcePoint]","0,0","","","15","","1.073","0.000","0.000","0.404","10.700",""
"[UpLimitWindowMaxForcePoint]","0,0","","","16","","1.137","0.000","0.000","0.409","11.000",""
"[LowLimitWindowMinPositionPoint]","0,0","","","17","","1.202","0.000","0.000","0.414","11.300",""
"[LowLimitWindowMaxPositionPoint]","0,0","","","18","","1.270","0.000","0.000","0.419","11.800",""
"[LowLimitWindowMinForcePoint]","0,0","","","19","","1.340","0.000","0.000","0.424","12.100",""
"[LowLimitWindowMaxForcePoint]","0,0","","","20","","1.412","0.000","0.000","0.429","12.500",""
"[XMax]","40.808","","","21","","1.486","0.000","0.000","0.434","12.800",""
"[YMax]","19.901","","","22","","1.560","0.000","0.000","0.439","13.300",""
"RelativeWin0Value","0","0","","23","","1.643","0.000","0.000","0.444","13.700",""
"RelativeWin1Value","0","0","","24","","1.728","0.000","0.000","0.449","14.300",""
"RelativeWin2Value","0","0","","25","","1.816","0.000","0.000","0.454","14.700",""
"RelativeWin3Value","0","0","","26","","1.907","0.000","0.000","0.459","15.300",""
"RelativeWin4Value","0","0","","27","","1.996","0.000","0.000","0.464","15.800",""
"RelativeWin5Value","0","0","","28","","2.100","0.000","0.000","0.469","16.500",""
"[SlopeWin0Value]","0,0","","","29","","2.200","0.000","0.000","0.474","17.100",""
"[SlopeWin1Value]","0,0","","","30","","2.315","0.000","0.000","0.479","18.000",""
"[SlopeWin2Value]","0,0","","","31","","2.431","0.000","0.000","0.484","18.800",""
"[SlopeWin3Value]","0,0","","","32","","2.556","0.000","0.000","0.489","19.800",""
"[MonitorAreaFrom]","0,0","","","33","","2.684","0.000","0.000","0.494","20.700",""
"[MonitorAreaTo]","0,0","","","34","","2.812","0.000","0.000","0.499","21.600",""
"[MeasureValue1]","0,0","","","35","","2.953","0.000","0.000","0.504","22.600",""
"[MeasureValue2]","0,0","","","36","","3.090","0.000","0.000","0.509","23.600",""
"[MeasureValue3]","0,0","","","37","","3.225","0.000","0.000","0.514","24.500",""
"[MeasureValue4]","0,0","","","38","","3.376","0.000","0.000","0.519","25.400",""
"[XMin]","0","","","39","","3.519","0.000","0.000","0.524","26.300",""
"[YMin]","0","","","40","","3.658","0.000","0.000","0.529","26.800",""
"","","","","41","","3.805","0.000","0.000","0.534","27.400",""
"","","","","42","","3.951","0.000","0.000","0.539","27.800",""
"","","","","43","","4.088","0.000","0.000","0.544","28.000",""
"","","","","44","","4.238","0.000","0.000","0.549","28.400",""
"","","","","45","","4.389","0.000","0.000","0.554","28.600",""
"","","","","46","","4.540","0.000","0.000","0.559","28.900",""
"","","","","47","","4.688","0.000","0.000","0.564","29.200",""
"","","","","48","","4.835","0.000","0.000","0.569","29.100",""
"","","","","49","","4.984","0.000","0.000","0.574","29.200",""
"","","","","50","","5.134","0.000","0.000","0.579","29.400",""
"","","","","51","","5.274","0.000","0.000","0.584","29.300",""
"","","","","52","","5.432","0.000","0.000","0.589","29.500",""
"","","","","53","","5.579","0.000","0.000","0.594","29.700",""
"","","","","54","","5.730","0.000","0.000","0.599","29.700",""
"","","","","55","","5.881","0.000","0.000","0.604","29.700",""
"","","","","56","","6.017","0.000","0.000","0.609","29.400",""
"","","","","57","","6.177","0.000","0.000","0.614","29.700",""
"","","","","58","","6.328","0.000","0.000","0.619","29.800",""
"","","","","59","","6.479","0.000","0.000","0.624","29.800",""
"","","","","60","","6.616","0.000","0.000","0.629","29.500",""
"","","","","61","","6.778","0.000","0.000","0.634","30.000",""
"","","","","62","","6.929","0.000","0.000","0.639","29.900",""
"","","","","63","","7.080","0.000","0.000","0.644","29.900",""
"","","","","64","","7.228","0.000","0.000","0.649","29.900",""
"","","","","65","","7.380","0.000","0.000","0.654","29.900",""
"","","","","66","","7.529","0.000","0.000","0.659","30.100",""
"","","","","67","","7.680","0.000","0.000","0.664","30.000",""
"","","","","68","","7.828","0.000","0.000","0.669","29.900",""
"","","","","69","","7.973","0.000","0.000","0.674","29.800",""
"","","","","70","","8.124","0.000","0.000","0.679","30.100",""
"","","","","71","","8.280","0.000","0.000","0.684","29.900",""
"","","","","72","","8.425","0.000","0.000","0.689","29.800",""
"","","","","73","","8.570","0.000","0.000","0.694","29.700",""
"","","","","74","","8.730","0.000","0.000","0.699","29.900",""
"","","","","75","","8.881","0.000","0.000","0.704","29.900",""
"","","","","76","","9.029","0.000","0.000","0.709","29.900",""
"","","","","77","","9.180","0.000","0.000","0.714","29.900",""
"","","","","78","","9.330","0.000","0.000","0.719","29.900",""
"","","","","79","","9.479","0.000","0.000","0.724","30.000",""
"","","","","80","","9.628","0.000","0.000","0.729","30.000",""
"","","","","81","","9.780","0.000","0.000","0.734","29.900",""
"","","","","82","","9.929","0.000","0.000","0.739","30.000",""
"","","","","83","","10.081","0.000","0.000","0.744","30.100",""
"","","","","84","","10.231","0.000","0.000","0.749","29.900",""
"","","","","85","","10.380","0.000","0.000","0.754","29.900",""
"","","","","86","","10.531","0.000","0.000","0.759","29.900",""
"","","","","87","","10.682","0.000","0.000","0.764","30.000",""
"","","","","88","","10.827","0.000","0.000","0.769","29.800",""
"","","","","89","","10.980","0.000","0.000","0.774","29.900",""
"","","","","90","","11.131","0.000","0.000","0.779","30.000",""
"","","","","91","","11.282","0.000","0.000","0.784","30.000",""
"","","","","92","","11.416","0.000","0.000","0.789","29.600",""
"","","","","93","","11.579","0.000","0.000","0.794","29.900",""
"","","","","94","","11.731","0.000","0.000","0.799","29.900",""
"","","","","95","","11.883","0.000","0.000","0.804","29.900",""
"","","","","96","","12.032","0.000","0.000","0.809","29.900",""
"","","","","97","","12.183","0.000","0.000","0.814","29.900",""
"","","","","98","","12.331","0.000","0.000","0.819","30.000",""
"","","","","99","","12.483","0.000","0.000","0.824","30.000",""
"","","","","100","","12.632","0.000","0.000","0.829","29.900",""
"","","","","101","","12.777","0.000","0.000","0.834","29.800",""
"","","","","102","","12.929","0.000","0.000","0.839","30.100",""
"","","","","103","","13.084","0.000","0.000","0.843","30.000",""
"","","","","104","","13.233","0.000","0.000","0.848","29.900",""
"","","","","105","","13.384","0.000","0.000","0.853","29.900",""
"","","","","106","","13.534","0.000","0.000","0.858","29.900",""
"","","","","107","","13.681","0.000","0.000","0.863","29.900",""
"","","","","108","","13.830","0.000","0.000","0.868","29.900",""
"","","","","109","","13.982","0.000","0.000","0.873","29.900",""
"","","","","110","","14.134","0.000","0.000","0.878","29.900",""
"","","","","111","","14.284","0.000","0.000","0.883","30.000",""
"","","","","112","","14.432","0.000","0.000","0.888","30.000",""
"","","","","113","","14.584","0.000","0.000","0.893","29.900",""
"","","","","114","","14.735","0.000","0.000","0.898","29.900",""
"","","","","115","","14.887","0.000","0.000","0.903","30.000",""
"","","","","116","","15.036","0.000","0.000","0.908","29.900",""
"","","","","117","","15.180","0.000","0.000","0.913","29.900",""
"","","","","118","","15.332","0.000","0.000","0.918","29.900",""
"","","","","119","","15.487","0.000","0.000","0.923","30.000",""
"","","","","120","","15.636","0.000","0.000","0.928","30.000",""
"","","","","121","","15.784","0.000","0.000","0.933","29.900",""
"","","","","122","","15.934","0.000","0.000","0.938","29.900",""
"","","","","123","","16.087","0.000","0.000","0.943","30.000",""
"","","","","124","","16.236","0.000","0.000","0.948","29.900",""
"","","","","125","","16.386","0.000","0.000","0.953","29.900",""
"","","","","126","","16.537","0.000","0.000","0.958","29.900",""
"","","","","127","","16.676","0.000","0.000","0.963","29.800",""
"","","","","128","","16.837","0.000","0.000","0.968","30.000",""
"","","","","129","","16.987","0.000","0.000","0.973","29.900",""
"","","","","130","","17.136","0.000","0.000","0.978","29.900",""
"","","","","131","","17.286","0.000","0.000","0.983","29.900",""
"","","","","132","","17.436","0.000","0.000","0.988","29.900",""
"","","","","133","","17.587","0.000","0.000","0.993","29.900",""
"","","","","134","","17.737","0.000","0.000","0.998","29.900",""
"","","","","135","","17.888","0.000","0.000","1.003","29.900",""
"","","","","136","","18.033","0.000","0.000","1.008","29.800",""
"","","","","137","","18.186","0.000","0.000","1.013","30.100",""
"","","","","138","","18.337","0.000","0.000","1.018","29.900",""
"","","","","139","","18.488","0.000","0.000","1.023","29.900",""
"","","","","140","","18.636","0.000","0.000","1.028","29.900",""
"","","","","141","","18.787","0.000","0.000","1.033","29.900",""
"","","","","142","","18.938","0.000","0.000","1.038","30.000",""
"","","","","143","","19.089","0.000","0.000","1.043","30.000",""
"","","","","144","","19.238","0.000","0.000","1.048","29.900",""
"","","","","145","","19.388","0.000","0.000","1.053","29.900",""
"","","","","146","","19.529","0.000","0.000","1.058","29.800",""
"","","","","147","","19.679","0.000","0.000","1.063","29.800",""
"","","","","148","","19.830","0.000","0.000","1.068","29.800",""
"","","","","149","","19.977","0.000","0.000","1.073","29.700",""
"","","","","150","","20.132","0.000","0.000","1.078","29.800",""
"","","","","151","","20.288","0.000","0.000","1.083","29.900",""
"","","","","152","","20.438","0.000","0.000","1.088","29.900",""
"","","","","153","","20.589","0.000","0.000","1.093","29.900",""
"","","","","154","","20.740","0.000","0.000","1.098","30.000",""
"","","","","155","","20.890","0.000","0.000","1.103","30.000",""
"","","","","156","","21.038","0.000","0.000","1.108","30.100",""
"","","","","157","","21.189","0.000","0.000","1.113","30.100",""
"","","","","158","","21.340","0.000","0.000","1.118","30.100",""
"","","","","159","","21.480","0.000","0.000","1.123","30.000",""
"","","","","160","","21.640","0.000","0.000","1.128","30.100",""
"","","","","161","","21.791","0.000","0.000","1.133","30.000",""
"","","","","162","","21.941","0.000","0.000","1.138","30.000",""
"","","","","163","","22.092","0.000","0.000","1.143","30.000",""
"","","","","164","","22.240","0.000","0.000","1.148","29.900",""
"","","","","165","","22.388","0.000","0.000","1.153","29.900",""
"","","","","166","","22.540","0.000","0.000","1.158","30.000",""
"","","","","167","","22.692","0.000","0.000","1.163","30.000",""
"","","","","168","","22.838","0.000","0.000","1.168","29.900",""
"","","","","169","","22.990","0.000","0.000","1.173","30.100",""
"","","","","170","","23.141","0.000","0.000","1.178","29.900",""
"","","","","171","","23.292","0.000","0.000","1.183","29.900",""
"","","","","172","","23.441","0.000","0.000","1.188","29.900",""
"","","","","173","","23.592","0.000","0.000","1.193","29.900",""
"","","","","174","","23.742","0.000","0.000","1.198","29.900",""
"","","","","175","","23.881","0.000","0.000","1.203","29.800",""
"","","","","176","","24.043","0.000","0.000","1.208","30.000",""
"","","","","177","","24.194","0.000","0.000","1.213","30.000",""
"","","","","178","","24.335","0.000","0.000","1.218","29.800",""
"","","","","179","","24.493","0.000","0.000","1.223","30.000",""
"","","","","180","","24.643","0.000","0.000","1.228","29.900",""
"","","","","181","","24.793","0.000","0.000","1.233","29.900",""
"","","","","182","","24.944","0.000","0.000","1.238","30.000",""
"","","","","183","","25.095","0.000","0.000","1.243","30.000",""
"","","","","184","","25.238","0.000","0.000","1.248","29.800",""
"","","","","185","","25.391","0.000","0.000","1.253","30.100",""
"","","","","186","","25.543","0.000","0.000","1.258","29.900",""
"","","","","187","","25.694","0.000","0.000","1.263","29.900",""
"","","","","188","","25.842","0.000","0.000","1.268","30.100",""
"","","","","189","","25.993","0.000","0.000","1.273","29.900",""
"","","","","190","","26.145","0.000","0.000","1.278","30.000",""
"","","","","191","","26.296","0.000","0.000","1.283","30.000",""
"","","","","192","","26.444","0.000","0.000","1.288","29.900",""
"","","","","193","","26.595","0.000","0.000","1.293","29.900",""
"","","","","194","","26.736","0.000","0.000","1.298","29.900",""
"","","","","195","","26.896","0.000","0.000","1.303","30.000",""
"","","","","196","","27.045","0.000","0.000","1.308","30.000",""
"","","","","197","","27.194","0.000","0.000","1.313","29.900",""
"","","","","198","","27.344","0.000","0.000","1.317","29.900",""
"","","","","199","","27.496","0.000","0.000","1.322","29.900",""
"","","","","200","","27.645","0.000","0.000","1.327","29.900",""
"","","","","201","","27.796","0.000","0.000","1.332","29.900",""
"","","","","202","","27.948","0.000","0.000","1.337","30.000",""
"","","","","203","","28.097","0.000","0.000","1.342","30.000",""
"","","","","204","","28.232","0.000","0.000","1.347","29.800",""
"","","","","205","","28.379","0.000","0.000","1.352","29.600",""
"","","","","206","","28.538","0.000","0.000","1.357","29.800",""
"","","","","207","","28.681","0.000","0.000","1.362","29.700",""
"","","","","208","","28.844","0.000","0.000","1.367","29.900",""
"","","","","209","","28.996","0.000","0.000","1.372","29.900",""
"","","","","210","","29.147","0.000","0.000","1.377","30.000",""
"","","","","211","","29.298","0.000","0.000","1.382","30.000",""
"","","","","212","","29.444","0.000","0.000","1.387","29.800",""
"","","","","213","","29.595","0.000","0.000","1.392","29.900",""
"","","","","214","","29.747","0.000","0.000","1.397","30.200",""
"","","","","215","","29.899","0.000","0.000","1.402","30.300",""
"","","","","216","","30.048","0.000","0.000","1.407","30.100",""
"","","","","217","","30.198","0.000","0.000","1.412","30.200",""
"","","","","218","","30.348","0.000","0.000","1.417","30.000",""
"","","","","219","","30.499","0.000","0.000","1.422","30.000",""
"","","","","220","","30.644","0.000","0.000","1.427","29.900",""
"","","","","221","","30.788","0.000","0.000","1.432","29.700",""
"","","","","222","","30.925","0.000","0.000","1.437","29.500",""
"","","","","223","","31.059","0.000","0.000","1.442","29.200",""
"","","","","224","","31.184","0.000","0.000","1.447","28.600",""
"","","","","225","","31.306","0.000","0.000","1.452","28.100",""
"","","","","226","","31.424","0.000","0.000","1.457","27.400",""
"","","","","227","","31.536","0.000","0.000","1.462","26.700",""
"","","","","228","","31.644","0.000","0.000","1.467","25.800",""
"","","","","229","","31.748","0.000","0.000","1.472","24.900",""
"","","","","230","","31.848","0.000","0.000","1.477","24.000",""
"","","","","231","","31.944","0.000","0.000","1.482","23.000",""
"","","","","232","","32.035","0.000","0.000","1.487","22.100",""
"","","","","233","","32.125","0.000","0.000","1.492","21.200",""
"","","","","234","","32.212","0.000","0.000","1.497","20.500",""
"","","","","235","","32.294","0.000","0.000","1.502","19.600",""
"","","","","236","","32.373","0.000","0.000","1.507","18.900",""
"","","","","237","","32.451","0.000","0.000","1.512","18.200",""
