"ProgramID","1","CurveVersion","K100"
"ProgramName",""
"DateTime","2020/09/25 10:58:56"
"XAxisUnit","mm"
"YAxisUnit","kN"
"Result","OK","",""
"Tolerance Windows","-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,60000,0,50000,1,4,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"ProductSN","580181005"
"ComponentSN",""
"[NormalWindows0MinPositionPoint]","0,0"
"[NormalWindows0MaxPositionPoint]","0,0"
"[NormalWindows0MinForcePoint]","0,0","","","Index","BLANK","Position","Force","Analog","Time","Speed",""
"[NormalWindows0MaxForcePoint]","0,0","","","0","","0.000","0.000","0.000","0.000","0.000",""
"[NormalWindows1MinPositionPoint]","0,0","","","1","","0.072","0.000","0.000","0.294","1.400",""
"[NormalWindows1MaxPositionPoint]","0,0","","","2","","0.134","0.000","0.000","0.304","2.600",""
"[NormalWindows1MinForcePoint]","0,0","","","3","","0.200","0.000","0.000","0.314","3.900",""
"[NormalWindows1MaxForcePoint]","0,0","","","4","","0.277","0.000","0.000","0.324","5.400",""
"[NormalWindows2MinPositionPoint]","0,0","","","5","","0.358","0.000","0.000","0.334","6.600",""
"[NormalWindows2MaxPositionPoint]","0,0","","","6","","0.442","0.000","0.000","0.344","7.300",""
"[NormalWindows2MinForcePoint]","0,0","","","7","","0.533","0.000","0.000","0.354","7.900",""
"[NormalWindows2MaxForcePoint]","0,0","","","8","","0.630","0.000","0.000","0.364","8.500",""
"[NormalWindows3MinPositionPoint]","0,0","","","9","","0.731","0.000","0.000","0.374","9.000",""
"[NormalWindows3MaxPositionPoint]","0,0","","","10","","0.839","0.000","0.000","0.384","9.500",""
"[NormalWindows3MinForcePoint]","0,0","","","11","","0.896","0.000","0.000","0.389","9.900",""
"[NormalWindows3MaxForcePoint]","0,0","","","12","","0.953","0.000","0.000","0.394","10.100",""
"[UpLimitWindowMinPositionPoint]","0,0","","","13","","1.011","0.000","0.000","0.399","10.400",""
"[UpLimitWindowMaxPositionPoint]","0,0","","","14","","1.070","0.000","0.000","0.404","10.600",""
"[UpLimitWindowMinForcePoint]","0,0","","","15","","1.137","0.000","0.000","0.409","11.100",""
"[UpLimitWindowMaxForcePoint]","0,0","","","16","","1.202","0.000","0.000","0.414","11.400",""
"[LowLimitWindowMinPositionPoint]","0,0","","","17","","1.264","0.000","0.000","0.419","11.600",""
"[LowLimitWindowMaxPositionPoint]","0,0","","","18","","1.339","0.000","0.000","0.424","12.100",""
"[LowLimitWindowMinForcePoint]","0,0","","","19","","1.412","0.000","0.000","0.429","12.500",""
"[LowLimitWindowMaxForcePoint]","0,0","","","20","","1.486","0.000","0.000","0.434","12.800",""
"[XMax]","40.835","","","21","","1.563","0.000","0.000","0.439","13.300",""
"[YMax]","19.901","","","22","","1.644","0.000","0.000","0.444","13.700",""
"RelativeWin0Value","0","0","","23","","1.723","0.000","0.000","0.449","14.100",""
"RelativeWin1Value","0","0","","24","","1.814","0.000","0.000","0.454","14.800",""
