"ProgramID","1","CurveVersion","K100"
"ProgramName",""
"DateTime","2020/06/08 21:10:44"
"XAxisUnit","mm"
"YAxisUnit","kN"
"Result","OK","",""
"Tolerance Windows","-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,60000,0,50000,1,4,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"ProductSN","580181005"
"ComponentSN",""
"[NormalWindows0MinPositionPoint]","0,0"
"[NormalWindows0MaxPositionPoint]","0,0"
"[NormalWindows0MinForcePoint]","0,0","","","Index","BLANK","Position","Force","Analog","Time","Speed",""
"[NormalWindows0MaxForcePoint]","0,0","","","0","","-0.001","0.000","0.000","0.000","0.000",""
"[NormalWindows1MinPositionPoint]","0,0","","","1","","0.071","0.000","0.000","0.294","1.400",""
"[NormalWindows1MaxPositionPoint]","0,0","","","2","","0.132","0.000","0.000","0.304","2.600",""
"[NormalWindows1MinForcePoint]","0,0","","","3","","0.198","0.000","0.000","0.314","3.900",""
"[NormalWindows1MaxForcePoint]","0,0","","","4","","0.269","0.000","0.000","0.324","5.300",""
"[NormalWindows2MinPositionPoint]","0,0","","","5","","0.352","0.000","0.000","0.334","6.500",""
"[NormalWindows2MaxPositionPoint]","0,0","","","6","","0.439","0.000","0.000","0.344","7.300",""
"[NormalWindows2MinForcePoint]","0,0","","","7","","0.531","0.000","0.000","0.354","7.900",""
"[NormalWindows2MaxForcePoint]","0,0","","","8","","0.623","0.000","0.000","0.364","8.400",""
"[NormalWindows3MinPositionPoint]","0,0","","","9","","0.676","0.000","0.000","0.369","8.800",""
"[NormalWindows3MaxPositionPoint]","0,0","","","10","","0.728","0.000","0.000","0.374","9.100",""
"[NormalWindows3MinForcePoint]","0,0","","","11","","0.781","0.000","0.000","0.378","9.300",""
"[NormalWindows3MaxForcePoint]","0,0","","","12","","0.835","0.000","0.000","0.383","9.600",""
"[UpLimitWindowMinPositionPoint]","0,0","","","13","","0.888","0.000","0.000","0.388","9.800",""
"[UpLimitWindowMaxPositionPoint]","0,0","","","14","","0.948","0.000","0.000","0.393","10.100",""
"[UpLimitWindowMinForcePoint]","0,0","","","15","","1.008","0.000","0.000","0.398","10.400",""
"[UpLimitWindowMaxForcePoint]","0,0","","","16","","1.069","0.000","0.000","0.403","10.700",""
"[LowLimitWindowMinPositionPoint]","0,0","","","17","","1.129","0.000","0.000","0.408","11.000",""
"[LowLimitWindowMaxPositionPoint]","0,0","","","18","","1.196","0.000","0.000","0.413","11.400",""
"[LowLimitWindowMinForcePoint]","0,0","","","19","","1.263","0.000","0.000","0.418","11.600",""
"[LowLimitWindowMaxForcePoint]","0,0","","","20","","1.330","0.000","0.000","0.423","12.000",""
"[XMax]","46.252","","","21","","1.406","0.000","0.000","0.428","12.400",""
"[YMax]","19.901","","","22","","1.480","0.000","0.000","0.433","12.800",""
"RelativeWin0Value","0","0","","23","","1.557","0.000","0.000","0.438","13.300",""
"RelativeWin1Value","0","0","","24","","1.638","0.000","0.000","0.443","13.700",""
