"ProgramID","1","CurveVersion","K100"
"ProgramName",""
"DateTime","2020/09/29 14:25:36"
"XAxisUnit","mm"
"YAxisUnit","kN"
"Result","NOK","205,",""
"Tolerance Windows","-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,60000,0,50000,1,4,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"ProductSN","580181005"
"ComponentSN",""
"[NormalWindows0MinPositionPoint]","0,0"
"[NormalWindows0MaxPositionPoint]","0,0"
"[NormalWindows0MinForcePoint]","0,0","","","Index","BLANK","Position","Force","Analog","Time","Speed",""
"[NormalWindows0MaxForcePoint]","0,0","","","0","","0.000","0.000","0.000","0.000","0.000",""
"[NormalWindows1MinPositionPoint]","0,0","","","1","","0.070","0.000","0.000","0.289","1.400",""
"[NormalWindows1MaxPositionPoint]","0,0","","","2","","0.129","0.000","0.000","0.299","2.500",""
"[NormalWindows1MinForcePoint]","0,0","","","3","","0.198","0.000","0.000","0.309","3.900",""
"[NormalWindows1MaxForcePoint]","0,0","","","4","","0.272","0.000","0.000","0.319","5.400",""
"[NormalWindows2MinPositionPoint]","0,0","","","5","","0.352","0.000","0.000","0.329","6.500",""
"[NormalWindows2MaxPositionPoint]","0,0","","","6","","0.437","0.000","0.000","0.339","7.200",""
"[NormalWindows2MinForcePoint]","0,0","","","7","","0.528","0.000","0.000","0.349","7.900",""
"[NormalWindows2MaxForcePoint]","0,0","","","8","","0.624","0.000","0.000","0.359","8.400",""
"[NormalWindows3MinPositionPoint]","0,0","","","9","","0.725","0.000","0.000","0.369","9.000",""
"[NormalWindows3MaxPositionPoint]","0,0","","","10","","0.777","0.000","0.000","0.374","9.200",""
"[NormalWindows3MinForcePoint]","0,0","","","11","","0.832","0.000","0.000","0.379","9.500",""
"[NormalWindows3MaxForcePoint]","0,0","","","12","","0.888","0.000","0.000","0.384","9.800",""
"[UpLimitWindowMinPositionPoint]","0,0","","","13","","0.946","0.000","0.000","0.389","10.100",""
"[UpLimitWindowMaxPositionPoint]","0,0","","","14","","1.003","0.000","0.000","0.394","10.300",""
"[UpLimitWindowMinForcePoint]","0,0","","","15","","1.060","0.000","0.000","0.399","10.500",""
"[UpLimitWindowMaxForcePoint]","0,0","","","16","","1.128","0.000","0.000","0.404","10.900",""
"[LowLimitWindowMinPositionPoint]","0,0","","","17","","1.194","0.000","0.000","0.409","11.300",""
"[LowLimitWindowMaxPositionPoint]","0,0","","","18","","1.260","0.000","0.000","0.414","11.700",""
"[LowLimitWindowMinForcePoint]","0,0","","","19","","1.330","0.000","0.000","0.419","12.000",""
"[LowLimitWindowMaxForcePoint]","0,0","","","20","","1.398","0.000","0.000","0.424","12.300",""
"[XMax]","40.844","","","21","","1.477","0.000","0.000","0.429","12.800",""
"[YMax]","19.901","","","22","","1.553","0.000","0.000","0.434","13.200",""
"RelativeWin0Value","0","0","","23","","1.634","0.000","0.000","0.439","13.700",""
"RelativeWin1Value","0","0","","24","","1.712","0.000","0.000","0.444","14.100",""
"RelativeWin2Value","0","0","","25","","1.805","0.000","0.000","0.449","14.800",""
"RelativeWin3Value","0","0","","26","","1.892","0.000","0.000","0.454","15.200",""
"RelativeWin4Value","0","0","","27","","1.980","0.000","0.000","0.459","15.600",""
"RelativeWin5Value","0","0","","28","","2.080","0.000","0.000","0.464","16.300",""
"[SlopeWin0Value]","0,0","","","29","","2.188","0.000","0.000","0.469","17.100",""
"[SlopeWin1Value]","0,0","","","30","","2.300","0.000","0.000","0.474","17.900",""
"[SlopeWin2Value]","0,0","","","31","","2.412","0.000","0.000","0.479","18.600",""
"[SlopeWin3Value]","0,0","","","32","","2.538","0.000","0.000","0.484","19.600",""
"[MonitorAreaFrom]","0,0","","","33","","2.671","0.000","0.000","0.489","20.600",""
"[MonitorAreaTo]","0,0","","","34","","2.802","0.000","0.000","0.494","21.700",""
"[MeasureValue1]","0,0","","","35","","2.939","0.000","0.000","0.499","22.600",""
"[MeasureValue2]","0,0","","","36","","3.077","0.000","0.000","0.504","23.600",""
"[MeasureValue3]","0,0","","","37","","3.218","0.000","0.000","0.509","24.700",""
"[MeasureValue4]","0,0","","","38","","3.355","0.000","0.000","0.514","25.400",""
"[XMin]","0","","","39","","3.492","0.000","0.000","0.519","26.000",""
"[YMin]","0","","","40","","3.641","0.000","0.000","0.524","26.700",""
"","","","","41","","3.779","0.000","0.000","0.529","27.200",""
