"ProgramID","1","CurveVersion","K100"
"ProgramName",""
"DateTime","2020/09/29 11:27:14"
"XAxisUnit","mm"
"YAxisUnit","kN"
"Result","OK","",""
"Tolerance Windows","-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,60000,0,50000,1,4,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"ProductSN","580181005"
"ComponentSN",""
"[NormalWindows0MinPositionPoint]","0,0"
"[NormalWindows0MaxPositionPoint]","0,0"
"[NormalWindows0MinForcePoint]","0,0","","","Index","BLANK","Position","Force","Analog","Time","Speed",""
"[NormalWindows0MaxForcePoint]","0,0","","","0","","0.000","0.000","0.000","0.000","0.000",""
"[NormalWindows1MinPositionPoint]","0,0","","","1","","0.077","0.000","0.000","0.289","1.500",""
"[NormalWindows1MaxPositionPoint]","0,0","","","2","","0.138","0.000","0.000","0.299","2.700",""
"[NormalWindows1MinForcePoint]","0,0","","","3","","0.210","0.000","0.000","0.309","4.100",""
"[NormalWindows1MaxForcePoint]","0,0","","","4","","0.284","0.000","0.000","0.319","5.500",""
"[NormalWindows2MinPositionPoint]","0,0","","","5","","0.365","0.000","0.000","0.329","6.700",""
"[NormalWindows2MaxPositionPoint]","0,0","","","6","","0.452","0.000","0.000","0.339","7.400",""
"[NormalWindows2MinForcePoint]","0,0","","","7","","0.542","0.000","0.000","0.349","8.000",""
"[NormalWindows2MaxForcePoint]","0,0","","","8","","0.638","0.000","0.000","0.358","8.500",""
"[NormalWindows3MinPositionPoint]","0,0","","","9","","0.688","0.000","0.000","0.363","8.700",""
"[NormalWindows3MaxPositionPoint]","0,0","","","10","","0.742","0.000","0.000","0.368","9.100",""
"[NormalWindows3MinForcePoint]","0,0","","","11","","0.795","0.000","0.000","0.373","9.300",""
"[NormalWindows3MaxForcePoint]","0,0","","","12","","0.850","0.000","0.000","0.378","9.600",""
"[UpLimitWindowMinPositionPoint]","0,0","","","13","","0.907","0.000","0.000","0.383","9.900",""
"[UpLimitWindowMaxPositionPoint]","0,0","","","14","","0.965","0.000","0.000","0.388","10.200",""
"[UpLimitWindowMinForcePoint]","0,0","","","15","","1.019","0.000","0.000","0.393","10.400",""
"[UpLimitWindowMaxForcePoint]","0,0","","","16","","1.081","0.000","0.000","0.398","10.700",""
"[LowLimitWindowMinPositionPoint]","0,0","","","17","","1.147","0.000","0.000","0.403","11.000",""
"[LowLimitWindowMaxPositionPoint]","0,0","","","18","","1.215","0.000","0.000","0.408","11.400",""
"[LowLimitWindowMinForcePoint]","0,0","","","19","","1.282","0.000","0.000","0.413","11.800",""
"[LowLimitWindowMaxForcePoint]","0,0","","","20","","1.353","0.000","0.000","0.418","12.100",""
"[XMax]","40.841","","","21","","1.427","0.000","0.000","0.423","12.600",""
"[YMax]","19.901","","","22","","1.502","0.000","0.000","0.428","13.000",""
"RelativeWin0Value","0","0","","23","","1.579","0.000","0.000","0.433","13.400",""
"RelativeWin1Value","0","0","","24","","1.660","0.000","0.000","0.438","13.800",""
